tcin,original_tcin,dpci,title,url,image_url,merged_bread_crumbs
90027212,90027212,216-24-0020,Vegan Garlic Pasta Salad - 10.6oz - Tabitha Brown for Target,https://www.target.com/p/vegan-garlic-pasta-salad-10-6oz-tabitha-brown-for-target/-/A-90027212,https://target.scene7.com/is/image/Target/GUEST_30bf32c5-a161-4089-8ea5-df5e1995b5a7,Target/Grocery/Deli/Prepared Meals & Sides
90027214,90027214,216-24-0022,Vegan Potato Salad - 12.3oz - Tabitha Brown for Target,https://www.target.com/p/vegan-potato-salad-12-3oz-tabitha-brown-for-target/-/A-90027214,https://target.scene7.com/is/image/Target/GUEST_5a963fe1-2765-4115-9853-4111bf52a73d,Target/Grocery/Deli/Prepared Meals & Sides
90263674,90263674,216-34-0638,Polenta &#38; Mushroom Vegan Ravioli - 9oz - Tabitha Brown for Target,https://www.target.com/p/polenta-38-mushroom-vegan-ravioli-9oz-tabitha-brown-for-target/-/A-90263674,https://target.scene7.com/is/image/Target/GUEST_056cc337-7503-4d3a-a424-dc48ce149ba4,Target/Grocery/Deli/Prepared Meals & Sides
90263675,90263675,216-34-0639,Sweet Pea &#38; Basil Vegan Ravioli - 9oz - Tabitha Brown for Target,https://www.target.com/p/sweet-pea-38-basil-vegan-ravioli-9oz-tabitha-brown-for-target/-/A-90263675,https://target.scene7.com/is/image/Target/GUEST_79f24381-c528-4fa3-b427-2bd244e05d03,Target/Grocery/Deli/Prepared Meals & Sides
81491513,81491513,216-24-0152,Classic Potato Salad - 1lb - Market Pantry&#8482;,https://www.target.com/p/classic-potato-salad-1lb-market-pantry-8482/-/A-81491513,https://target.scene7.com/is/image/Target/GUEST_e733ebeb-c35b-4cb6-b26e-39064396256e,Target/Grocery/Deli/Prepared Meals & Sides
81491558,81491558,216-24-0154,Deviled Egg Potato Salad - 1lb - Market Pantry&#8482;,https://www.target.com/p/deviled-egg-potato-salad-1lb-market-pantry-8482/-/A-81491558,https://target.scene7.com/is/image/Target/GUEST_c31deee9-a3e5-46ac-b4b1-c99f6db63f49,Target/Grocery/Deli/Prepared Meals & Sides
54550522,54550522,216-34-0033,Yukon Gold Mashed Potatoes - 24oz - Good &#38; Gather&#8482;,https://www.target.com/p/yukon-gold-mashed-potatoes-24oz-good-38-gather-8482/-/A-54550522,https://target.scene7.com/is/image/Target/GUEST_80c6e441-d0b9-48dc-b79f-dc56351d3751,Target/Grocery/Deli/Prepared Meals & Sides
54550531,54550531,216-34-0042,Cheesy Scalloped Potatoes with Chives - 22oz - Good &#38; Gather&#8482;,https://www.target.com/p/cheesy-scalloped-potatoes-with-chives-22oz-good-38-gather-8482/-/A-54550531,https://target.scene7.com/is/image/Target/GUEST_d5d7a128-2ae7-4448-9f29-cc68ece3dbf6,Target/Grocery/Deli/Prepared Meals & Sides
54550536,54550536,216-34-0045,White Cheddar Mac and Cheese - 20oz - Good &#38; Gather&#8482;,https://www.target.com/p/white-cheddar-mac-and-cheese-20oz-good-38-gather-8482/-/A-54550536,https://target.scene7.com/is/image/Target/GUEST_271b6bd3-1b76-4140-add0-6b70f9e7a005,Target/Grocery/Deli/Prepared Meals & Sides
54550537,54550537,216-34-0048,Mac &#39;n&#39; Cheese - 20oz - Good &#38; Gather&#8482;,https://www.target.com/p/mac-39-n-39-cheese-20oz-good-38-gather-8482/-/A-54550537,https://target.scene7.com/is/image/Target/GUEST_1f39b21e-7c6c-4242-848a-3f4c5ae52299,Target/Grocery/Deli/Prepared Meals & Sides
54554898,54554898,216-34-0416,Yukon Gold Garlic Mashed Potatoes - 24oz - Good &#38; Gather&#8482;,https://www.target.com/p/yukon-gold-garlic-mashed-potatoes-24oz-good-38-gather-8482/-/A-54554898,https://target.scene7.com/is/image/Target/GUEST_5b6c6f41-2521-4ede-9095-9571844207f3,Target/Grocery/Deli/Prepared Meals & Sides
52845936,52845936,216-34-0366,Rana 5 Cheese Tortellini - 20oz,https://www.target.com/p/rana-5-cheese-tortellini-20oz/-/A-52845936,https://target.scene7.com/is/image/Target/GUEST_2b53bd74-c249-41ce-9982-919a760cd7b0,Target/Grocery/Deli/Prepared Meals & Sides
