tcin,original_tcin,dpci,title,url,image_url,merged_bread_crumbs
53054658,53054658,284-00-0071,Sweet Loren&#39;s Gluten Free Vegan Chocolate Chunk Cookie Dough - 12oz,https://www.target.com/p/sweet-loren-39-s-gluten-free-vegan-chocolate-chunk-cookie-dough-12oz/-/A-53054658,https://target.scene7.com/is/image/Target/GUEST_96ff6ec6-4e94-4d6b-abc6-4abed7fdeee4,Target/Grocery/Dairy/Refrigerated Doughs
13056163,13056163,284-00-0114,Nestle Toll House Ultimates Chocolate Chip Lovers Cookie Dough - 16oz/12ct,https://www.target.com/p/nestle-toll-house-ultimates-chocolate-chip-lovers-cookie-dough-16oz-12ct/-/A-13056163,https://target.scene7.com/is/image/Target/GUEST_d2cf0d1f-0b1e-415f-8065-08fdba09b5a0,Target/Grocery/Dairy/Refrigerated Doughs
13168047,13168047,284-00-0008,Nestle Toll House Chocolate Chip Cookie Dough - 16.5oz,https://www.target.com/p/nestle-toll-house-chocolate-chip-cookie-dough-16-5oz/-/A-13168047,https://target.scene7.com/is/image/Target/GUEST_9cddaf97-157c-434f-8188-268d143f5f6f,Target/Grocery/Dairy/Refrigerated Doughs
51021939,51021939,284-00-0041,Annie&#39;s Organic Cinnamon Rolls with Icing - 17.5oz/5ct,https://www.target.com/p/annie-39-s-organic-cinnamon-rolls-with-icing-17-5oz-5ct/-/A-51021939,https://target.scene7.com/is/image/Target/GUEST_2a00ef1f-90cb-45c7-b03c-1bf31db49885,Target/Grocery/Dairy/Refrigerated Doughs
13016503,13016503,284-00-0106,Pillsbury Chocolate Chip Cookie Dough - 16oz/24ct,https://www.target.com/p/pillsbury-chocolate-chip-cookie-dough-16oz-24ct/-/A-13016503,https://target.scene7.com/is/image/Target/GUEST_0f7b87f1-ab10-4e3b-98b2-65b6b9bdfd47,Target/Grocery/Dairy/Refrigerated Doughs
13016475,13016475,284-00-0042,Pillsbury Cinnamon Rolls with Icing - 12.4oz/8ct,https://www.target.com/p/pillsbury-cinnamon-rolls-with-icing-12-4oz-8ct/-/A-13016475,https://target.scene7.com/is/image/Target/GUEST_e744425c-75dd-4b21-9ca6-9adc1a84ccc9,Target/Grocery/Dairy/Refrigerated Doughs
13016464,13016464,284-00-0107,Pillsbury Sugar Cookie Cookie Dough - 16oz/24ct,https://www.target.com/p/pillsbury-sugar-cookie-cookie-dough-16oz-24ct/-/A-13016464,https://target.scene7.com/is/image/Target/GUEST_6d11d472-1579-4cb2-a7db-4fe2a5a5dc07,Target/Grocery/Dairy/Refrigerated Doughs
13016435,13016435,284-00-0087,Pillsbury Grands! Southern Homestyle Buttermilk Biscuits - 16.3oz/8ct,https://www.target.com/p/pillsbury-grands-southern-homestyle-buttermilk-biscuits-16-3oz-8ct/-/A-13016435,https://target.scene7.com/is/image/Target/GUEST_54bca748-ad18-4ce4-842a-3f9949f39b7f,Target/Grocery/Dairy/Refrigerated Doughs
13016456,13016456,284-00-0080,Pillsbury Grands! Flaky Layers Biscuits - 16.3oz/8ct,https://www.target.com/p/pillsbury-grands-flaky-layers-biscuits-16-3oz-8ct/-/A-13016456,https://target.scene7.com/is/image/Target/GUEST_ccfb616c-7f67-44f6-845a-b70ea2021d21,Target/Grocery/Dairy/Refrigerated Doughs
13290318,13290318,284-03-0058,Bays Original English Muffins - 12oz/6ct,https://www.target.com/p/bays-original-english-muffins-12oz-6ct/-/A-13290318,https://target.scene7.com/is/image/Target/GUEST_7daadc9f-a670-425d-b085-a218d1326e00,Target/Grocery/Dairy/Refrigerated Doughs
79990915,79990915,284-00-0188,Pillsbury Ready-to-Bake Christmas Tree Shape Sugar Cookie Dough - 9.1oz/20ct,https://www.target.com/p/pillsbury-ready-to-bake-christmas-tree-shape-sugar-cookie-dough-9-1oz-20ct/-/A-79990915,https://target.scene7.com/is/image/Target/GUEST_e742fd35-95bd-4f33-a366-42de4673dfa6,Target/Grocery/Dairy/Refrigerated Doughs
53054684,53054684,284-00-0072,Sweet Loren&#39;s Gluten Free Vegan Fudgy Brownie Cookie Dough - 12oz,https://www.target.com/p/sweet-loren-39-s-gluten-free-vegan-fudgy-brownie-cookie-dough-12oz/-/A-53054684,https://target.scene7.com/is/image/Target/GUEST_f5e8fe1b-7fc5-43c7-83cf-fcab07ef5d54,Target/Grocery/Dairy/Refrigerated Doughs
