tcin,original_tcin,dpci,title,url,image_url,merged_bread_crumbs
78389962,78389962,288-03-0115,DiGiorno Pepperoni Frozen Pizza with Croissant Crust - 25oz,https://www.target.com/p/digiorno-pepperoni-frozen-pizza-with-croissant-crust-25oz/-/A-78389962,https://target.scene7.com/is/image/Target/GUEST_824ff752-63b5-42ed-96c6-9cbbbad67769,Target/Grocery/Frozen Foods/Frozen Pizza
13428577,13428577,288-03-0467,DiGiorno Traditional Crust Four Cheese Frozen Pizza - 9.2oz,https://www.target.com/p/digiorno-traditional-crust-four-cheese-frozen-pizza-9-2oz/-/A-13428577,https://target.scene7.com/is/image/Target/GUEST_967bb122-609b-4eda-aa1f-451024da6416,Target/Grocery/Frozen Foods/Frozen Pizza
13428566,13428566,288-03-0293,DiGiorno Pepperoni Frozen Pizza with Cheese Stuffed Crust - 22.2oz,https://www.target.com/p/digiorno-pepperoni-frozen-pizza-with-cheese-stuffed-crust-22-2oz/-/A-13428566,https://target.scene7.com/is/image/Target/GUEST_24f1ce26-ff78-46fa-8c51-a84af3cab712,Target/Grocery/Frozen Foods/Frozen Pizza
13429188,13429188,288-03-0240,California Pizza Kitchen Thin Crust BBQ Recipe Chicken Frozen Pizza - 14.7oz,https://www.target.com/p/california-pizza-kitchen-thin-crust-bbq-recipe-chicken-frozen-pizza-14-7oz/-/A-13429188,https://target.scene7.com/is/image/Target/GUEST_9946a1dd-b57c-46f1-9f6a-7a3a1faf7493,Target/Grocery/Frozen Foods/Frozen Pizza
13376389,13376389,288-03-0023,Red Baron Pepperoni Classic Crust Frozen Pizza - 20.6oz,https://www.target.com/p/red-baron-frozen-pizza-classic-crust-pepperoni-20-6oz/-/A-13376389,https://target.scene7.com/is/image/Target/GUEST_1cbf4887-3886-4668-83f6-0b6a12fe468a,Target/Grocery/Frozen Foods/Frozen Pizza
13334000,13334000,288-03-0024,Red Baron Four Cheese Classic Crust Frozen Pizza - 21.06oz,https://www.target.com/p/red-baron-frozen-pizza-classic-crust-4-cheese-21-06oz/-/A-13334000,https://target.scene7.com/is/image/Target/GUEST_45902a7a-441c-472d-a9de-c24250235301,Target/Grocery/Frozen Foods/Frozen Pizza
31168522,31168522,288-03-0431,Red Baron Pepperoni Brick Oven Frozen Pizza - 17.89oz,https://www.target.com/p/red-baron-brick-oven-pepperoni-frozen-pizza-17-89oz/-/A-31168522,https://target.scene7.com/is/image/Target/GUEST_40d022fc-1b48-432a-808b-fdd9a903ecaf,Target/Grocery/Frozen Foods/Frozen Pizza
17093512,17093512,288-03-0305,California Pizza Kitchen Thin Crust Frozen Four Cheese Pizza - 13.5oz,https://www.target.com/p/california-pizza-kitchen-thin-crust-frozen-four-cheese-pizza-13-5oz/-/A-17093512,https://target.scene7.com/is/image/Target/GUEST_7f3717dc-1814-4be7-82d2-d78c27b3b432,Target/Grocery/Frozen Foods/Frozen Pizza
13428574,13428574,288-03-0090,DiGiorno Pepperoni Frozen Pizza with Rising Crust - 27.5oz,https://www.target.com/p/digiorno-pepperoni-frozen-pizza-with-rising-crust-27-5oz/-/A-13428574,https://target.scene7.com/is/image/Target/GUEST_579b59b5-0a51-4a2e-a876-5ed0df86f8de,Target/Grocery/Frozen Foods/Frozen Pizza
13333997,13333997,288-03-0015,Red Baron Supreme Classic Crust Frozen Pizza - 23.45oz,https://www.target.com/p/red-baron-frozen-pizza-classic-crust-supreme-23-45oz/-/A-13333997,https://target.scene7.com/is/image/Target/GUEST_494d2672-ee99-4443-bc6f-6aaadf8f53bf,Target/Grocery/Frozen Foods/Frozen Pizza
