tcin,original_tcin,dpci,title,url,image_url,merged_bread_crumbs
83387120,83387120,210-12-0008,All-Natural Pork Sausage Roll - 1lb - Good &#38; Gather&#8482;,https://www.target.com/p/all-natural-pork-sausage-roll-1lb-good-38-gather-8482/-/A-83387120,https://target.scene7.com/is/image/Target/GUEST_7964d1a0-5029-4b21-a4a9-28a134571daf,Target/Grocery/Meat & Seafood/Sausages
78901007,78901007,210-12-0220,Apple &#38; Gouda Chicken Sausage - 12oz - Good &#38; Gather&#8482;,https://www.target.com/p/apple-38-gouda-chicken-sausage-12oz-good-38-gather-8482/-/A-78901007,https://target.scene7.com/is/image/Target/GUEST_5b4afbda-d3c6-4914-8204-028856295c7a,Target/Grocery/Meat & Seafood/Sausages
13459619,13459619,210-12-1118,Aidells Chicken &#38; Apple Smoked Chicken Sausage - 12oz/4ct,https://www.target.com/p/aidells-chicken-38-apple-smoked-chicken-sausage-12oz-4ct/-/A-13459619,https://target.scene7.com/is/image/Target/GUEST_f0eae4b6-bec5-4ee3-8095-5838fba65d81,Target/Grocery/Meat & Seafood/Sausages
78901006,78901006,210-12-0182,Andouille Chicken Sausage - 12oz - Good &#38; Gather&#8482;,https://www.target.com/p/andouille-chicken-sausage-12oz-good-38-gather-8482/-/A-78901006,https://target.scene7.com/is/image/Target/GUEST_51911c15-106c-4f23-a0d7-45417cde1b86,Target/Grocery/Meat & Seafood/Sausages
14871949,14871949,210-12-0041,Johnsonville Beddar with Cheddar Smoked Sausage - 14oz,https://www.target.com/p/johnsonville-beddar-with-cheddar-smoked-sausage-14oz/-/A-14871949,https://target.scene7.com/is/image/Target/GUEST_47b608a1-020b-4ea4-9a45-931b146a6688,Target/Grocery/Meat & Seafood/Sausages
14871909,14871909,210-12-0121,Johnsonville Jalapeno Cheddar Pork Smoked Sausage - 14oz,https://www.target.com/p/johnsonville-jalapeno-cheddar-pork-smoked-sausage-14oz/-/A-14871909,https://target.scene7.com/is/image/Target/GUEST_7c3aae3e-8ada-4d61-a6d3-89e2c834e9eb,Target/Grocery/Meat & Seafood/Sausages
23974806,23974806,210-12-0468,Hillshire Farm Beef Smoked Sausage Rope - 12oz,https://www.target.com/p/hillshire-farm-beef-smoked-sausage-rope-12oz/-/A-23974806,https://target.scene7.com/is/image/Target/GUEST_311171cf-53f8-4a53-8190-eb4435195a00,Target/Grocery/Meat & Seafood/Sausages
14871893,14871893,210-12-0831,Johnsonville Vermont Maple Syrup Breakfast Sausage - 12oz,https://www.target.com/p/johnsonville-vermont-maple-syrup-breakfast-sausage-12oz/-/A-14871893,https://target.scene7.com/is/image/Target/GUEST_d1035319-ff59-4166-8ca3-3b2994a1bfb3,Target/Grocery/Meat & Seafood/Sausages
23985509,23985509,210-12-0037,Hillshire Farm Turkey Smoked Sausage Rope - 13oz,https://www.target.com/p/hillshire-farm-turkey-smoked-sausage-rope-13oz/-/A-23985509,https://target.scene7.com/is/image/Target/GUEST_d7f8ad48-03da-43d3-8146-dc717cc1f688,Target/Grocery/Meat & Seafood/Sausages
78901005,78901005,210-12-0221,"Italian Chicken Sausage with Red Pepper, Mozzarella &#38; Provolone Cheese - 12oz - Good &#38; Gather&#8482;",https://www.target.com/p/italian-chicken-sausage-with-red-pepper-mozzarella-38-provolone-cheese-12oz-good-38-gather-8482/-/A-78901005,https://target.scene7.com/is/image/Target/GUEST_7047af2d-272e-4d65-bff3-0be1d5b45eee,Target/Grocery/Meat & Seafood/Sausages
