tcin,original_tcin,dpci,title,url,image_url,merged_bread_crumbs
13050421,13050421,270-11-0158,Bertolli Frozen Chicken Florentine &#38; Farfalle - 22oz,https://www.target.com/p/bertolli-frozen-chicken-florentine-38-farfalle-22oz/-/A-13050421,https://target.scene7.com/is/image/Target/GUEST_cb6e7a41-310f-40e1-8d1a-76eaf2dd9a4a,Target/Grocery/Frozen Foods/Frozen Family Meals
13408990,13408990,270-11-0320,Stouffer's Frozen Chicken & Broccoli Pasta Bake Family Size - 40oz,https://www.target.com/p/stouffer-s-frozen-chicken-broccoli-pasta-bake-family-size-40oz/-/A-13408990,https://target.scene7.com/is/image/Target/GUEST_2b40c595-cb4c-4ca3-bf0a-639a0377f5f6,Target/Grocery/Frozen Foods/Frozen Family Meals
13050221,13050221,270-11-0260,P.F. Chang&#39;s Frozen Orange Chicken Meal - 22oz,https://www.target.com/p/p-f-chang-39-s-frozen-orange-chicken-meal-22oz/-/A-13050221,https://target.scene7.com/is/image/Target/GUEST_8c76241a-0fe3-4328-9caf-636f68716fa9,Target/Grocery/Frozen Foods/Frozen Family Meals
13291541,13291541,270-11-0301,Stouffer's Frozen Lasagna with Meat & Sauce Family Size - 38oz,https://www.target.com/p/stouffer-s-frozen-lasagna-with-meat-sauce-family-size-38oz/-/A-13291541,https://target.scene7.com/is/image/Target/GUEST_affaa26e-2e37-4b2f-ac17-fa6638a3dd40,Target/Grocery/Frozen Foods/Frozen Family Meals
13387542,13387542,270-11-0299,Stouffer&#39;s Family Size Frozen Meatloaf - 33oz,https://www.target.com/p/stouffer-39-s-family-size-frozen-meatloaf-33oz/-/A-13387542,https://target.scene7.com/is/image/Target/GUEST_2a076754-f7a2-431e-8d9b-e0c5c12ae410,Target/Grocery/Frozen Foods/Frozen Family Meals
16872563,16872563,270-11-0094,P.F. Chang's Frozen Chicken Fried Rice - 22oz,https://www.target.com/p/p-f-chang-s-frozen-chicken-fried-rice-22oz/-/A-16872563,https://target.scene7.com/is/image/Target/GUEST_cf2f74b8-2381-4e48-b60d-b7c6333c51fb,Target/Grocery/Frozen Foods/Frozen Family Meals
79390725,79390725,270-11-0496,Michael Angelo&#39;s Large Family Size Frozen Baked Ziti with Meatballs,https://www.target.com/p/michael-angelo-39-s-large-family-size-frozen-baked-ziti-with-meatballs/-/A-79390725,https://target.scene7.com/is/image/Target/GUEST_02d00a44-c633-45a0-9aac-2c75bbae17b2,Target/Grocery/Frozen Foods/Frozen Family Meals
13376158,13376158,270-11-0267,P.F. Chang&#39;s Frozen Home Menu Beef and Broccoli - 22oz,https://www.target.com/p/p-f-chang-39-s-frozen-home-menu-beef-and-broccoli-22oz/-/A-13376158,https://target.scene7.com/is/image/Target/GUEST_50da08d2-5e1c-4def-972e-29892d1cdda7,Target/Grocery/Frozen Foods/Frozen Family Meals
14799174,14799174,270-11-0016,Birds Eye Voila! Family Size Frozen Garlic Chicken - 42oz,https://www.target.com/p/birds-eye-voila-family-size-frozen-garlic-chicken-42oz/-/A-14799174,https://target.scene7.com/is/image/Target/GUEST_347b4db7-5d5f-4fde-8b79-5507f87445f8,Target/Grocery/Frozen Foods/Frozen Family Meals
52376014,52376014,270-11-0236,P.F. Chang's Frozen Chicken Lo Mein - 22oz,https://www.target.com/p/p-f-chang-s-frozen-chicken-lo-mein-22oz/-/A-52376014,https://target.scene7.com/is/image/Target/GUEST_4651d705-d5a9-4071-bdba-706d1059db16,Target/Grocery/Frozen Foods/Frozen Family Meals
