tcin,original_tcin,dpci,title,url,image_url,merged_bread_crumbs
77427515,77427515,213-07-2348,New Amsterdam Pink Whitney Lemonade Flavored Vodka - 750ml Bottle,https://www.target.com/p/new-amsterdam-pink-whitney-lemonade-flavored-vodka-750ml-bottle/-/A-77427515,https://target.scene7.com/is/image/Target/GUEST_27158527-7c88-43be-8941-b51ec89440e4,"Target/Grocery/Wine, Beer & Liquor/Liquor"
14984942,14984942,213-07-0635,Tito&#39;s Handmade Vodka - 750ml Bottle,https://www.target.com/p/tito-39-s-handmade-vodka-750ml-bottle/-/A-14984942,https://target.scene7.com/is/image/Target/GUEST_28e501a7-0a17-44e8-ab24-3cf9b415627a,"Target/Grocery/Wine, Beer & Liquor/Liquor"
14778310,14778310,213-07-0218,Patr&#243;n Silver Tequila - 750ml Bottle,https://www.target.com/p/patr-243-n-silver-tequila-750ml-bottle/-/A-14778310,https://target.scene7.com/is/image/Target/GUEST_27b0b8ea-852d-472f-a348-9271779bb68d,"Target/Grocery/Wine, Beer & Liquor/Liquor"
52272879,52272879,213-07-1462,Don Julio 1942 Tequila - 750ml Bottle,https://www.target.com/p/don-julio-1942-tequila-750ml-bottle/-/A-52272879,https://target.scene7.com/is/image/Target/GUEST_474118a6-2842-4552-8d36-ecca496858fb,"Target/Grocery/Wine, Beer & Liquor/Liquor"
47788895,47788895,213-07-0837,Don Julio 70th Anniversary Claro Anejo Tequila - 750ml Bottle,https://www.target.com/p/don-julio-70th-anniversary-claro-anejo-tequila-750ml-bottle/-/A-47788895,https://target.scene7.com/is/image/Target/GUEST_a7ab4878-b0a0-4446-a7fd-11af1e76548a,"Target/Grocery/Wine, Beer & Liquor/Liquor"
51872185,51872185,213-07-1093,Woodford Reserve Kentucky Straight Rye Whiskey - 750ml Bottle,https://www.target.com/p/woodford-reserve-kentucky-straight-rye-whiskey-750ml-bottle/-/A-51872185,https://target.scene7.com/is/image/Target/GUEST_26bdbf21-a348-4c61-888d-d31f78c2f732,"Target/Grocery/Wine, Beer & Liquor/Liquor"
47137655,47137655,213-07-0645,Tito&#39;s Handmade Vodka - 1.75L Bottle,https://www.target.com/p/tito-39-s-handmade-vodka-1-75l-bottle/-/A-47137655,https://target.scene7.com/is/image/Target/GUEST_1a8fd13e-2e9a-451b-a73b-3d5a8958bf30,"Target/Grocery/Wine, Beer & Liquor/Liquor"
14983859,14983859,213-07-0014,Hennessy VS Cognac - 750ml Bottle,https://www.target.com/p/hennessy-vs-cognac-750ml-bottle/-/A-14983859,https://target.scene7.com/is/image/Target/GUEST_06ceb82e-1c60-4ca8-8356-35c7249a2432,"Target/Grocery/Wine, Beer & Liquor/Liquor"
47984933,47984933,213-07-0898,Casamigos Blanco Tequila - 750ml Bottle,https://www.target.com/p/casamigos-blanco-tequila-750ml-bottle/-/A-47984933,https://target.scene7.com/is/image/Target/GUEST_af8e432f-f6a2-411f-84e6-02e98334fbcc,"Target/Grocery/Wine, Beer & Liquor/Liquor"
53804509,53804509,213-07-3261,Smirnoff Vodka - 1.75L Plastic Bottle,https://www.target.com/p/smirnoff-vodka-1-75l-plastic-bottle/-/A-53804509,https://target.scene7.com/is/image/Target/GUEST_f8de4758-3499-441f-be85-84c2e0611a08,"Target/Grocery/Wine, Beer & Liquor/Liquor"
14765231,14765231,213-07-0002,Jack Daniel's Tennessee Whiskey - 1.75L Bottle,https://www.target.com/p/jack-daniel-s-tennessee-whiskey-1-75l-bottle/-/A-14765231,https://target.scene7.com/is/image/Target/GUEST_f4f5546a-8168-4ac6-82a9-e2567b6f9bfa,"Target/Grocery/Wine, Beer & Liquor/Liquor"
50662828,50662828,213-07-1039,Espol&#242;n Tequila Reposado - 750ml Bottle,https://www.target.com/p/espol-242-n-tequila-reposado-750ml-bottle/-/A-50662828,https://target.scene7.com/is/image/Target/GUEST_143efb6a-d779-4afc-a791-93107d8ad9f5,"Target/Grocery/Wine, Beer & Liquor/Liquor"
14984936,14984936,213-07-0418,SVEDKA Vodka - 1.75L Bottle,https://www.target.com/p/svedka-vodka-1-75l-bottle/-/A-14984936,https://target.scene7.com/is/image/Target/GUEST_5670e7b5-de12-4274-9fa0-c1ac6835e415,"Target/Grocery/Wine, Beer & Liquor/Liquor"
14984932,14984932,213-07-0718,Patr&#243;n Silver Tequila - 375ml Bottle,https://www.target.com/p/patr-243-n-silver-tequila-375ml-bottle/-/A-14984932,https://target.scene7.com/is/image/Target/GUEST_f6de5ae3-96de-49e0-9b73-9dd6f45dcfd4,"Target/Grocery/Wine, Beer & Liquor/Liquor"
