tcin,original_tcin,dpci,title,url,image_url,merged_bread_crumbs
13492851,13492851,268-05-0034,Jennie-O All-Natural 93/7 Ground Turkey - 16oz,https://www.target.com/p/jennie-o-all-natural-93-7-ground-turkey-16oz/-/A-13492851,https://target.scene7.com/is/image/Target/GUEST_250d9726-20b3-45a1-929e-f132b88a9982,Target/Grocery/Meat & Seafood/Turkey
16636689,16636689,210-02-0084,USDA All Natural Homestyle Turkey Meatballs - Frozen - 20oz - Good &#38; Gather&#8482;,https://www.target.com/p/usda-all-natural-homestyle-turkey-meatballs-frozen-20oz-good-38-gather-8482/-/A-16636689,https://target.scene7.com/is/image/Target/GUEST_970e25d8-aa98-4da3-8c0c-ead837f0827a,Target/Grocery/Meat & Seafood/Turkey
17294005,17294005,268-05-0036,Jennie-O 90/10 Ground Turkey Roll - 1lb,https://www.target.com/p/jennie-o-90-10-ground-turkey-roll-1lb/-/A-17294005,https://target.scene7.com/is/image/Target/GUEST_7d8de6db-c33c-426b-b22a-b1e899552820,Target/Grocery/Meat & Seafood/Turkey
17182523,17182523,210-02-0080,Turkey Patties - Frozen - 2lbs/6ct - Good &#38; Gather&#8482;,https://www.target.com/p/turkey-patties-frozen-2lbs-6ct-good-38-gather-8482/-/A-17182523,https://target.scene7.com/is/image/Target/GUEST_ba05306d-df28-47db-85be-980627f9d710,Target/Grocery/Meat & Seafood/Turkey
51647510,51647510,226-05-0013,Butterball Premium Fresh All Natural Young Turkey - 10-16 lbs - price per lb,https://www.target.com/p/butterball-premium-fresh-all-natural-young-turkey-10-16-lbs-price-per-lb/-/A-51647510,https://target.scene7.com/is/image/Target/GUEST_42f20f7f-9bb6-4bc3-93f3-a3b6b9940cbd,Target/Grocery/Meat & Seafood/Turkey
50254410,50254410,226-05-6218,Butterball Premium Fresh All Natural Young Turkey - 16-24 lbs - price per lb,https://www.target.com/p/butterball-premium-fresh-all-natural-young-turkey-16-24-lbs-price-per-lb/-/A-50254410,https://target.scene7.com/is/image/Target/GUEST_eeb25833-e7ae-4067-bb91-d575c2b08471,Target/Grocery/Meat & Seafood/Turkey
47134721,47134721,226-05-8216,Premium Fresh Basted Young Turkey - 16-22lbs - priced per lb - Good &#38; Gather&#8482;,https://www.target.com/p/premium-fresh-basted-young-turkey-16-22lbs-priced-per-lb-good-38-gather-8482/-/A-47134721,https://target.scene7.com/is/image/Target/GUEST_fd01c0ed-4fb1-4a7d-a362-7f5d1a842cd7,Target/Grocery/Meat & Seafood/Turkey
53776632,53776632,268-05-0039,Jennie-O 93/7 Lean Ground Turkey Family Pack - 48oz,https://www.target.com/p/jennie-o-93-7-lean-ground-turkey-family-pack-48oz/-/A-53776632,https://target.scene7.com/is/image/Target/GUEST_666222cd-74a0-4efa-8489-b7713c4dcb92,Target/Grocery/Meat & Seafood/Turkey
54149297,54149297,268-05-0106,Butterball All Natural Fresh 93/7 Ground Turkey - 1lb,https://www.target.com/p/butterball-all-natural-fresh-93-7-ground-turkey-1lb/-/A-54149297,https://target.scene7.com/is/image/Target/GUEST_eab794af-02f3-46d3-9f22-6a0b54b5d30b,Target/Grocery/Meat & Seafood/Turkey
13492852,13492852,268-05-0035,Jennie-O All-Natural 99/1 Ground Turkey Breast - 16oz,https://www.target.com/p/jennie-o-all-natural-99-1-ground-turkey-breast-16oz/-/A-13492852,https://target.scene7.com/is/image/Target/GUEST_28de4aff-e71b-420f-8e58-97656ee46492,Target/Grocery/Meat & Seafood/Turkey
