tcin,original_tcin,dpci,title,url,image_url,merged_bread_crumbs
87908644,87908644,212-02-0669,Ground Up PDX Snickerdoodle Nut Butter Jar - 10oz,https://www.target.com/p/ground-up-pdx-snickerdoodle-nut-butter-jar-10oz/-/A-87908644,https://target.scene7.com/is/image/Target/GUEST_cec30516-e11e-4006-bbdd-23820a9b29cc,Target/Grocery/Pantry/Peanut Butter & Jelly
14702674,14702674,212-02-0274,Biscoff Creamy Cookie Butter Spread - 14oz,https://www.target.com/p/biscoff-creamy-cookie-butter-spread-14oz/-/A-14702674,https://target.scene7.com/is/image/Target/GUEST_52f61375-170b-48f4-94bd-2ed5346bc50a,Target/Grocery/Pantry/Peanut Butter & Jelly
84067787,84067787,212-02-0779,Creamy Peanut Butter - 40oz - Good &#38; Gather&#8482;,https://www.target.com/p/creamy-peanut-butter-40oz-good-38-gather-8482/-/A-84067787,https://target.scene7.com/is/image/Target/GUEST_5bc8b8f7-12ca-4aa7-b28b-824c98f93d7a,Target/Grocery/Pantry/Peanut Butter & Jelly
88151741,88151741,212-02-0678,Signature Organic Apricot Fruit Spread - 15.5oz - Good &#38; Gather&#8482;,https://www.target.com/p/signature-organic-apricot-fruit-spread-15-5oz-good-38-gather-8482/-/A-88151741,https://target.scene7.com/is/image/Target/GUEST_d84885a3-728d-40e0-9047-5726923f2f6b,Target/Grocery/Pantry/Peanut Butter & Jelly
84067788,84067788,212-02-0780,Extra Crunchy Peanut Butter - 40oz - Good &#38; Gather&#8482;,https://www.target.com/p/extra-crunchy-peanut-butter-40oz-good-38-gather-8482/-/A-84067788,https://target.scene7.com/is/image/Target/GUEST_bd919501-bb86-4235-8cb7-9126111eb8ff,Target/Grocery/Pantry/Peanut Butter & Jelly
88151740,88151740,212-02-0677,Signature Organic Strawberry Fruit Spread - 15.5oz - Good &#38; Gather&#8482;,https://www.target.com/p/signature-organic-strawberry-fruit-spread-15-5oz-good-38-gather-8482/-/A-88151740,https://target.scene7.com/is/image/Target/GUEST_e6c640a7-13a5-49f7-b672-ab71cb74812f,Target/Grocery/Pantry/Peanut Butter & Jelly
88151478,88151478,212-02-0207,Oat Haus Vanilla Granola Butter - 12oz,https://www.target.com/p/oat-haus-vanilla-granola-butter-12oz/-/A-88151478,https://target.scene7.com/is/image/Target/GUEST_35ae93e6-8ab0-4d5c-8a34-3a4f62a9f7a0,Target/Grocery/Pantry/Peanut Butter & Jelly
15234209,15234209,212-02-0524,Justin&#39;s Classic Almond Butter - 12oz,https://www.target.com/p/justin-39-s-classic-almond-butter-12oz/-/A-15234209,https://target.scene7.com/is/image/Target/GUEST_e725adac-1055-4125-b706-c24764e229f4,Target/Grocery/Pantry/Peanut Butter & Jelly
88151479,88151479,212-02-0208,Oat Haus Brownie Batter Granola Butter - 12oz,https://www.target.com/p/oat-haus-brownie-batter-granola-butter-12oz/-/A-88151479,https://target.scene7.com/is/image/Target/GUEST_de57a707-d42c-491a-9343-23418f35e68c,Target/Grocery/Pantry/Peanut Butter & Jelly
13391702,13391702,212-02-0045,Nutella Chocolate Hazelnut Spread - 13oz,https://www.target.com/p/nutella-chocolate-hazelnut-spread-13oz/-/A-13391702,https://target.scene7.com/is/image/Target/GUEST_61e526c6-94f5-441b-98ca-9ebe2b24657e,Target/Grocery/Pantry/Peanut Butter & Jelly
12935827,12935827,212-02-0039,Skippy Natural Creamy Peanut Butter - 40oz,https://www.target.com/p/skippy-natural-creamy-peanut-butter-40oz/-/A-12935827,https://target.scene7.com/is/image/Target/GUEST_d0db0e2e-cde7-4e37-951d-f86a8c1ba0a0,Target/Grocery/Pantry/Peanut Butter & Jelly
88157954,88157954,212-02-0215,Reduced Sugar Grape Fruit Spread - 15.5oz - Good &#38; Gather&#8482;,https://www.target.com/p/reduced-sugar-grape-fruit-spread-15-5oz-good-38-gather-8482/-/A-88157954,https://target.scene7.com/is/image/Target/GUEST_d9b17322-8fb8-47d9-92ae-90a85bcaca49,Target/Grocery/Pantry/Peanut Butter & Jelly
13391703,13391703,212-02-0195,Nutella Ferrero Chocolate Hazelnut Spread - 26.5oz,https://www.target.com/p/nutella-ferrero-chocolate-hazelnut-spread-26-5oz/-/A-13391703,https://target.scene7.com/is/image/Target/GUEST_9e5fbb0f-6620-4e9b-86a3-cbf57fccd897,Target/Grocery/Pantry/Peanut Butter & Jelly
13260927,13260927,212-02-0016,Jif Creamy Peanut Butter - 40oz,https://www.target.com/p/jif-creamy-peanut-butter-40oz/-/A-13260927,https://target.scene7.com/is/image/Target/GUEST_87407479-1d83-46ca-85fd-7927fd54a8dc,Target/Grocery/Pantry/Peanut Butter & Jelly
88151743,88151743,212-02-0680,Signature Organic Cherry Pomegranate Fruit Spread - 15.5oz - Good &#38; Gather&#8482;,https://www.target.com/p/signature-organic-cherry-pomegranate-fruit-spread-15-5oz-good-38-gather-8482/-/A-88151743,https://target.scene7.com/is/image/Target/GUEST_db5a0e41-eb18-40d3-a88c-7d4c920132fb,Target/Grocery/Pantry/Peanut Butter & Jelly
51458017,51458017,212-02-0026,Concord Grape Jelly 18oz - Market Pantry&#8482;,https://www.target.com/p/concord-grape-jelly-18oz-market-pantry-8482/-/A-51458017,https://target.scene7.com/is/image/Target/GUEST_799bdd3b-ee13-45ff-bfce-e5ed5738bc32,Target/Grocery/Pantry/Peanut Butter & Jelly
88151742,88151742,212-02-0679,Signature Organic Red Fruit Blend Fruit Spread - 15.5oz - Good &#38; Gather&#8482;,https://www.target.com/p/signature-organic-red-fruit-blend-fruit-spread-15-5oz-good-38-gather-8482/-/A-88151742,https://target.scene7.com/is/image/Target/GUEST_261bebf5-9701-4dd9-83f4-933d8baaec89,Target/Grocery/Pantry/Peanut Butter & Jelly
86203811,86203811,212-02-0783,Organic No Stir Peanut Butter Crunchy - 16oz - Good &#38; Gather&#8482;,https://www.target.com/p/organic-no-stir-peanut-butter-crunchy-16oz-good-38-gather-8482/-/A-86203811,https://target.scene7.com/is/image/Target/GUEST_c8ce52fb-544c-4505-b56d-c8e76831e8cf,Target/Grocery/Pantry/Peanut Butter & Jelly
