tcin,original_tcin,dpci,title,url,image_url,merged_bread_crumbs
81280074,81280074,231-10-2845,Starbucks by Nespresso&#160;Vertuo&#160;Line Pods Light Roast Coffee Blonde Espresso Roast - 10ct,https://www.target.com/p/starbucks-by-nespresso-160-vertuo-160-line-pods-light-roast-coffee-blonde-espresso-roast-10ct/-/A-81280074,https://target.scene7.com/is/image/Target/GUEST_d346745a-05f3-4515-affb-45b81b58f6af,Target/Featured Brands/Grocery/Starbucks
79555587,79555587,284-05-0332,Starbucks Almond Milk and Oat Milk Caramel Macchiato Coffee Creamer - 28 fl oz,https://www.target.com/p/starbucks-almond-milk-and-oat-milk-caramel-macchiato-coffee-creamer-28-fl-oz/-/A-79555587,https://target.scene7.com/is/image/Target/GUEST_d0f880fa-c73f-4f1d-808a-82ddd19315a4,Target/Featured Brands/Grocery/Starbucks
12958806,12958806,271-65-0084,Starbucks Frappuccino Mocha Coffee Drink - 13.7 fl oz Glass Bottle,https://www.target.com/p/starbucks-frappuccino-mocha-coffee-drink-13-7-fl-oz-glass-bottle/-/A-12958806,https://target.scene7.com/is/image/Target/GUEST_bad34090-17c4-46c8-b927-6ddb520fabc2,Target/Featured Brands/Grocery/Starbucks
12953983,12953983,271-65-0110,Starbucks Frappuccino Vanilla Chilled Coffee Drink - 13.7 fl oz Glass Bottle,https://www.target.com/p/starbucks-frappuccino-vanilla-chilled-coffee-drink-13-7-fl-oz-glass-bottle/-/A-12953983,https://target.scene7.com/is/image/Target/GUEST_5cb467ae-45ac-40b4-bba3-a8c270e9e970,Target/Featured Brands/Grocery/Starbucks
84219006,84219006,284-05-0372,Starbucks Zero Sugar Caramel Macchiato Coffee Creamer - 28 fl oz,https://www.target.com/p/starbucks-zero-sugar-caramel-macchiato-coffee-creamer-28-fl-oz/-/A-84219006,https://target.scene7.com/is/image/Target/GUEST_c4c25d50-ef59-404d-bc3a-f33254b7d047,Target/Featured Brands/Grocery/Starbucks
54559995,54559995,284-05-0254,Starbucks Caramel Macchiato Creamer - 28 fl oz,https://www.target.com/p/starbucks-caramel-macchiato-creamer-28-fl-oz/-/A-54559995,https://target.scene7.com/is/image/Target/GUEST_e08d90e7-1eda-4f7b-bec2-fea8daccdb65,Target/Featured Brands/Grocery/Starbucks
81280082,81280082,231-10-2846,Starbucks by Nespresso Vertuo Line Pods Starbucks Blonde Roast Coffee Veranda Blend - 8ct,https://www.target.com/p/starbucks-by-nespresso-vertuo-line-pods-starbucks-blonde-roast-coffee-veranda-blend-8ct/-/A-81280082,https://target.scene7.com/is/image/Target/GUEST_178cafcc-6efc-4019-bd27-cd8c5e451cff,Target/Featured Brands/Grocery/Starbucks
81279967,81279967,231-10-2841,Starbucks by Nespresso&#160;Vertuo&#160;Line Pods Medium Roast Coffee Pike Place Roast - 8ct,https://www.target.com/p/starbucks-by-nespresso-160-vertuo-160-line-pods-medium-roast-coffee-pike-place-roast-8ct/-/A-81279967,https://target.scene7.com/is/image/Target/GUEST_b7f5d77a-ecd9-4b09-a311-ce81c6d44e56,Target/Featured Brands/Grocery/Starbucks
81280069,81280069,231-10-2843,Starbucks by Nespresso&#160;Vertuo&#160;Line Pods Dark Roast Coffee Espresso Roast - 10ct,https://www.target.com/p/starbucks-by-nespresso-160-vertuo-160-line-pods-dark-roast-coffee-espresso-roast-10ct/-/A-81280069,https://target.scene7.com/is/image/Target/GUEST_f6f22b40-26b0-435d-b0df-2b86f5a0a96b,Target/Featured Brands/Grocery/Starbucks
12954151,12954151,231-10-0102,Starbucks Medium Roast Ground Coffee &#8212; Pike Place Roast &#8212; 100% Arabica &#8212; 1 bag (12 oz.),https://www.target.com/p/starbucks-medium-roast-ground-coffee-8212-pike-place-roast-8212-100-arabica-8212-1-bag-12-oz/-/A-12954151,https://target.scene7.com/is/image/Target/GUEST_49b49081-c774-4346-9a98-5dc95754e354,Target/Featured Brands/Grocery/Starbucks
88063448,88063448,231-10-1269,Starbucks by Nespresso Vertuo Line Pods - Light Roast Coffee - Creamy Vanilla - 1 Box (8 Pods),https://www.target.com/p/starbucks-by-nespresso-vertuo-line-pods-light-roast-coffee-creamy-vanilla-1-box-8-pods/-/A-88063448,https://target.scene7.com/is/image/Target/GUEST_9cc3aa93-281a-46f9-9996-d6a1ac1647b8,Target/Featured Brands/Grocery/Starbucks
79578014,79578014,231-10-5067,Starbucks Keurig Pike Place Roast Medium Roast Coffee Pods - 22 K-Cups,https://www.target.com/p/starbucks-keurig-pike-place-roast-medium-roast-coffee-pods-22-k-cups/-/A-79578014,https://target.scene7.com/is/image/Target/GUEST_b4cf2e1a-a4b4-4403-a9c5-0deff79f3b7d,Target/Featured Brands/Grocery/Starbucks
79555588,79555588,284-05-0333,Starbucks Almond Milk and Oat Milk Hazelnut Latte Coffee Creamer - 28 fl oz,https://www.target.com/p/starbucks-almond-milk-and-oat-milk-hazelnut-latte-coffee-creamer-28-fl-oz/-/A-79555588,https://target.scene7.com/is/image/Target/GUEST_d0f67eac-ac29-40fe-b3d9-c0b7b18d89b6,Target/Featured Brands/Grocery/Starbucks
88063754,88063754,231-10-1270,Starbucks by Nespresso Original Line Pods - Light Roast Coffee -Smooth Caramel - 1 Box (8 Pods),https://www.target.com/p/starbucks-by-nespresso-original-line-pods-light-roast-coffee-smooth-caramel-1-box-8-pods/-/A-88063754,https://target.scene7.com/is/image/Target/GUEST_d9487ac9-a386-48dd-99d1-cd4ab1a2305f,Target/Featured Brands/Grocery/Starbucks
54564336,54564336,284-05-0257,Starbucks Cinnamon Dolce Creamer - 28 fl oz,https://www.target.com/p/starbucks-cinnamon-dolce-creamer-28-fl-oz/-/A-54564336,https://target.scene7.com/is/image/Target/GUEST_4583fac5-8e57-4791-bb27-2e636ce50fd9,Target/Featured Brands/Grocery/Starbucks
54564294,54564294,284-05-0256,Starbucks White Chocolate Mocha Creamer - 28 fl oz,https://www.target.com/p/starbucks-white-chocolate-mocha-creamer-28-fl-oz/-/A-54564294,https://target.scene7.com/is/image/Target/GUEST_1ab07e62-aaa8-411e-85a2-b7fd1377a88f,Target/Featured Brands/Grocery/Starbucks
