tcin,original_tcin,dpci,title,url,image_url,merged_bread_crumbs
87880865,87880865,071-09-0786,Nutella B-Ready - 6ct/6oz,https://www.target.com/p/nutella-b-ready-6ct-6oz/-/A-87880865,https://target.scene7.com/is/image/Target/GUEST_99ff9566-3c34-45ef-9b46-89ad27c70d4e,Target/Grocery/Deli/Snack Packs & On the Go Snacks
89231122,89231122,094-08-9948,Legendary Foods Popped Chips - BBQ - 4.8oz,https://www.target.com/p/legendary-foods-popped-chips-bbq-4-8oz/-/A-89231122,https://target.scene7.com/is/image/Target/GUEST_e2c0ba8c-07e9-44c5-be21-0d0c3c43b57d,Target/Grocery/Deli/Snack Packs & On the Go Snacks
87926673,87926673,210-11-0061,Oscar Mayer Turkey Lunchables 5pk - 16oz,https://www.target.com/p/oscar-mayer-turkey-lunchables-5pk-16oz/-/A-87926673,https://target.scene7.com/is/image/Target/GUEST_dd676344-53c9-4ec5-91c8-b6048c43e3d4,Target/Grocery/Deli/Snack Packs & On the Go Snacks
87937725,87937725,210-11-0062,Oscar Mayer Ham Lunchables - 17.5oz/5pk,https://www.target.com/p/oscar-mayer-ham-lunchables-17-5oz-5pk/-/A-87937725,https://target.scene7.com/is/image/Target/GUEST_ca2d1c61-78c2-4217-8803-efa88671c56a,Target/Grocery/Deli/Snack Packs & On the Go Snacks
12945439,12945439,210-11-0232,Lunchables Nachos Cheese Dip &#38; Salsa - 10.7oz,https://www.target.com/p/lunchables-nachos-cheese-dip-38-salsa-10-7oz/-/A-12945439,https://target.scene7.com/is/image/Target/GUEST_30b658da-84a5-46eb-a126-7c998513791e,Target/Grocery/Deli/Snack Packs & On the Go Snacks
12945922,12945922,210-11-0238,Lunchables Turkey &#38; Reduced Fat Cheddar Cheese Cracker Stackers - 9.2oz,https://www.target.com/p/lunchables-turkey-38-reduced-fat-cheddar-cheese-cracker-stackers-9-2oz/-/A-12945922,https://target.scene7.com/is/image/Target/GUEST_fdd556d4-1e36-4919-8fef-5142ff834ebd,Target/Grocery/Deli/Snack Packs & On the Go Snacks
84621423,84621423,211-34-0100,Once Upon a Farm Organic Smart Blend Kids&#39; Snack Variety Pack - 12.8oz/4ct Pouches,https://www.target.com/p/once-upon-a-farm-organic-smart-blend-kids-39-snack-variety-pack-12-8oz-4ct-pouches/-/A-84621423,https://target.scene7.com/is/image/Target/GUEST_d2a34b21-dac2-4880-9f4b-bb1d1be7dc73,Target/Grocery/Deli/Snack Packs & On the Go Snacks
87430632,87430632,210-11-0039,Lunchables Turkey &#38; American Cheese - 3.2oz,https://www.target.com/p/lunchables-turkey-38-american-cheese-3-2oz/-/A-87430632,https://target.scene7.com/is/image/Target/GUEST_cb31a612-48b7-4910-bcc5-78967f96c104,Target/Grocery/Deli/Snack Packs & On the Go Snacks
87442206,87442206,211-34-1623,Once Upon A Farm Immunity Blend Variety Pack - 12.8oz/4ct,https://www.target.com/p/once-upon-a-farm-immunity-blend-variety-pack-12-8oz-4ct/-/A-87442206,https://target.scene7.com/is/image/Target/GUEST_c1f29f9a-32af-4d5d-ae96-36830cf8122a,Target/Grocery/Deli/Snack Packs & On the Go Snacks
87430615,87430615,210-11-0038,Lunchables Ham &#38; American Cheese - 3.2oz,https://www.target.com/p/lunchables-ham-38-american-cheese-3-2oz/-/A-87430615,https://target.scene7.com/is/image/Target/GUEST_903e948f-5c0f-492f-bed9-0ef6ae60bca1,Target/Grocery/Deli/Snack Packs & On the Go Snacks
84781666,84781666,284-11-0421,Colby Jack Cheese &#38; Turkey Sausage Protein Pack Quick Bite - 4.5oz/3ct - Good &#38; Gather&#8482;,https://www.target.com/p/colby-jack-cheese-38-turkey-sausage-protein-pack-quick-bite-4-5oz-3ct-good-38-gather-8482/-/A-84781666,https://target.scene7.com/is/image/Target/GUEST_e45b192d-affa-4547-9111-776d2fc4edd3,Target/Grocery/Deli/Snack Packs & On the Go Snacks
81916179,81916179,284-03-0142,Cage-Free Hard-Cooked Eggs - 9.3oz/6ct - Good &#38; Gather&#8482;,https://www.target.com/p/cage-free-hard-cooked-eggs-9-3oz-6ct-good-38-gather-8482/-/A-81916179,https://target.scene7.com/is/image/Target/GUEST_6406ce45-e9a1-4dd9-a1c5-43c2676d6d12,Target/Grocery/Deli/Snack Packs & On the Go Snacks
12945703,12945703,210-11-0254,Lunchables Pizza with Pepperoni - 4.3oz,https://www.target.com/p/lunchables-pizza-with-pepperoni-4-3oz/-/A-12945703,https://target.scene7.com/is/image/Target/GUEST_b1cf9d74-9a3c-4bc6-b8e0-3adaa13fe1fd,Target/Grocery/Deli/Snack Packs & On the Go Snacks
89193701,89193701,211-34-0221,Once Upon a Farm Organic Immunity Blends Variety Pack - 12.8oz/4ct,https://www.target.com/p/once-upon-a-farm-organic-immunity-blends-variety-pack-12-8oz-4ct/-/A-89193701,https://target.scene7.com/is/image/Target/GUEST_24f3b75c-b777-4707-ba76-385a8007af89,Target/Grocery/Deli/Snack Packs & On the Go Snacks
53318169,53318169,211-34-0147,"Once Upon a Farm Wild Rumpus Avocado, Pineapple Banana Organic Kids&#39; Snack - 3.2oz Pouch",https://www.target.com/p/once-upon-a-farm-wild-rumpus-avocado-pineapple-banana-organic-kids-39-snack-3-2oz-pouch/-/A-53318169,https://target.scene7.com/is/image/Target/GUEST_5dc96321-1453-4122-b2f9-16def3844eb7,Target/Grocery/Deli/Snack Packs & On the Go Snacks
12945704,12945704,210-11-0255,Lunchables Extra Cheesy Pizza - 4.2oz,https://www.target.com/p/lunchables-extra-cheesy-pizza-4-2oz/-/A-12945704,https://target.scene7.com/is/image/Target/GUEST_1facf8cd-3e2f-41fb-9e2f-0947c6596153,Target/Grocery/Deli/Snack Packs & On the Go Snacks
86498622,86498622,211-34-7484,Once Upon a Farm Organic Berry Bundle Variety Pack Kids&#39; Snacks - 4ct/3.2oz Pouches,https://www.target.com/p/once-upon-a-farm-organic-berry-bundle-variety-pack-kids-39-snacks-4ct-3-2oz-pouches/-/A-86498622,https://target.scene7.com/is/image/Target/GUEST_484a987f-feae-4644-a337-464452d6f93b,Target/Grocery/Deli/Snack Packs & On the Go Snacks
49088965,49088965,284-11-0191,"Sargento Balanced Breaks Natural White Cheddar, Sea-Salted Roasted Almonds &#38; Dried Cranberries - 4.5oz/3ct",https://www.target.com/p/sargento-balanced-breaks-natural-white-cheddar-sea-salted-roasted-almonds-38-dried-cranberries-4-5oz-3ct/-/A-49088965,https://target.scene7.com/is/image/Target/GUEST_6d9050f7-5a24-435c-907c-4372c9b796d0,Target/Grocery/Deli/Snack Packs & On the Go Snacks
12945442,12945442,210-11-0251,Lunchables Turkey &#38; Cheddar Cheese with Crackers - 3.2oz,https://www.target.com/p/lunchables-turkey-38-cheddar-cheese-with-crackers-3-2oz/-/A-12945442,https://target.scene7.com/is/image/Target/GUEST_6cc7d170-d7c5-4081-b938-22ff71a9bf42,Target/Grocery/Deli/Snack Packs & On the Go Snacks
49088966,49088966,284-11-0192,"Sargento Balanced Breaks Natural Sharp Cheddar, Sea-Salted Cashews &#38; Cherry Juice-Infused Dried Cranberries - 4.5oz/3ct",https://www.target.com/p/sargento-balanced-breaks-natural-sharp-cheddar-sea-salted-cashews-38-cherry-juice-infused-dried-cranberries-4-5oz-3ct/-/A-49088966,https://target.scene7.com/is/image/Target/GUEST_7e73c6e3-f5d2-4259-ac26-1840336eb145,Target/Grocery/Deli/Snack Packs & On the Go Snacks
79333004,79333004,211-06-3640,Good Foods Avocado Mash - 8oz/4ct,https://www.target.com/p/good-foods-avocado-mash-8oz-4ct/-/A-79333004,https://target.scene7.com/is/image/Target/GUEST_82564598-d153-4a60-8f0a-ad770f0823f6,Target/Grocery/Deli/Snack Packs & On the Go Snacks
12945444,12945444,210-11-1388,Lunchables Nachos Cheese Dip &#38; Salsa - 4.4oz,https://www.target.com/p/lunchables-nachos-cheese-dip-38-salsa-4-4oz/-/A-12945444,https://target.scene7.com/is/image/Target/GUEST_9dc7b275-6887-4d8a-b854-90f2ce509b0c,Target/Grocery/Deli/Snack Packs & On the Go Snacks
50557407,50557407,210-01-0064,OH SNAP! Dilly Bites Fresh Dill Pickle Snacking Cuts - 3.25 fl oz,https://www.target.com/p/oh-snap-dilly-bites-fresh-dill-pickle-snacking-cuts-3-25-fl-oz/-/A-50557407,https://target.scene7.com/is/image/Target/GUEST_79a3c23d-df01-4f66-b9be-0fec448571b3,Target/Grocery/Deli/Snack Packs & On the Go Snacks
53294701,53294701,210-11-0077,Hillshire Snacking All Natural Uncured Pepperoni with White Cheddar Cheese and Toasted Rounds - 2.76oz,https://www.target.com/p/hillshire-snacking-all-natural-uncured-pepperoni-with-white-cheddar-cheese-and-toasted-rounds-2-76oz/-/A-53294701,https://target.scene7.com/is/image/Target/GUEST_d555fdaf-0f58-43a1-85a0-dd8ecbbf1dd1,Target/Grocery/Deli/Snack Packs & On the Go Snacks
49117982,49117982,210-11-0129,Hillshire Snacking Wine Infused Salame Cheese and Crackers Small Plate - 2.76oz,https://www.target.com/p/hillshire-snacking-wine-infused-salame-cheese-and-crackers-small-plate-2-76oz/-/A-49117982,https://target.scene7.com/is/image/Target/GUEST_e7036157-4d20-412c-933d-a55df747cd0c,Target/Grocery/Deli/Snack Packs & On the Go Snacks
84781667,84781667,284-11-0422,Cheddar Cheese &#38; Beef Sausage Protein Pack Quick Bite - 4.5oz/3ct - Good &#38; Gather&#8482;,https://www.target.com/p/cheddar-cheese-38-beef-sausage-protein-pack-quick-bite-4-5oz-3ct-good-38-gather-8482/-/A-84781667,https://target.scene7.com/is/image/Target/GUEST_032b97a5-9af6-46ee-a4fb-89ce56ed86f8,Target/Grocery/Deli/Snack Packs & On the Go Snacks
53318229,53318229,211-34-0176,Once Upon a Farm Berry Berry Organic Dairy-Free Kids&#39; Smoothie - 4oz Pouch,https://www.target.com/p/once-upon-a-farm-berry-berry-organic-dairy-free-kids-39-smoothie-4oz-pouch/-/A-53318229,https://target.scene7.com/is/image/Target/GUEST_2bc4803c-7bf1-4bfe-93ae-e323049ef41f,Target/Grocery/Deli/Snack Packs & On the Go Snacks
53318234,53318234,211-34-0178,Once Upon a Farm Coco for Mangoes Organic Dairy-Free Kids&#39; Smoothie - 4oz Pouch,https://www.target.com/p/once-upon-a-farm-coco-for-mangoes-organic-dairy-free-kids-39-smoothie-4oz-pouch/-/A-53318234,https://target.scene7.com/is/image/Target/GUEST_047cac77-a540-4e17-ba01-3f04c0c45549,Target/Grocery/Deli/Snack Packs & On the Go Snacks
53318175,53318175,211-34-0148,"Once Upon a Farm OhMyMegaVeggie Apple, Carrot, Beet Organic Kids&#39; Snack - 3.2oz Pouch",https://www.target.com/p/once-upon-a-farm-ohmymegaveggie-apple-carrot-beet-organic-kids-39-snack-3-2oz-pouch/-/A-53318175,https://target.scene7.com/is/image/Target/GUEST_f36fa155-29a2-49cc-a34c-267eed445f86,Target/Grocery/Deli/Snack Packs & On the Go Snacks
53224345,53224345,210-11-0073,Smoked Turkey &#38; Cheddar Cheese Lunch Kit - 2.8oz - Good &#38; Gather&#8482;,https://www.target.com/p/smoked-turkey-38-cheddar-cheese-lunch-kit-2-8oz-good-38-gather-8482/-/A-53224345,https://target.scene7.com/is/image/Target/GUEST_4819919c-8dca-4409-85c6-ab1461dfe87a,Target/Grocery/Deli/Snack Packs & On the Go Snacks
78829180,78829180,210-11-0216,"Hillshire Farm Snacking Bistro Bites with Italian Dry Salami, White Cheddar &#38; Chocolate Almonds - 2.8oz",https://www.target.com/p/hillshire-farm-snacking-bistro-bites-with-italian-dry-salami-white-cheddar-38-chocolate-almonds-2-8oz/-/A-78829180,https://target.scene7.com/is/image/Target/GUEST_762a9e5a-b034-447b-953b-f5afa2ed97b0,Target/Grocery/Deli/Snack Packs & On the Go Snacks
12945440,12945440,210-11-0237,Lunchables Turkey &#38; American Cheese Cracker Stackers - 8.9oz,https://www.target.com/p/lunchables-turkey-38-american-cheese-cracker-stackers-8-9oz/-/A-12945440,https://target.scene7.com/is/image/Target/GUEST_67fe191a-602d-46d0-9518-4d0d241a83d8,Target/Grocery/Deli/Snack Packs & On the Go Snacks
78308131,78308131,210-11-0193,"Pepperoni, Sliced Gouda Cheese and Green Olives - 2.7oz - Good &#38; Gather&#8482;",https://www.target.com/p/pepperoni-sliced-gouda-cheese-and-green-olives-2-7oz-good-38-gather-8482/-/A-78308131,https://target.scene7.com/is/image/Target/GUEST_fe309f35-ab6f-4f72-aff3-5ea6bb52bb7e,Target/Grocery/Deli/Snack Packs & On the Go Snacks
54580930,54580930,216-33-0162,Sabra Classic Guacamole Singles - 8oz/4ct,https://www.target.com/p/sabra-classic-guacamole-singles-8oz-4ct/-/A-54580930,https://target.scene7.com/is/image/Target/GUEST_03280454-fa44-4be6-b52b-f03c5b29bc02,Target/Grocery/Deli/Snack Packs & On the Go Snacks
