tcin,original_tcin,dpci,title,url,image_url,merged_bread_crumbs
16964029,16964029,284-14-0028,Philadelphia Original Cream Cheese - 16oz/2ct,https://www.target.com/p/philadelphia-original-cream-cheese-16oz-2ct/-/A-16964029,https://target.scene7.com/is/image/Target/GUEST_52181fe8-e277-4f92-bf36-62c23f58f2d0,Target/Grocery/Dairy/Cream Cheese
79694539,79694539,284-14-0094,Plain Cream Cheese Bar - 8oz - Good &#38; Gather&#8482;,https://www.target.com/p/plain-cream-cheese-bar-8oz-good-38-gather-8482/-/A-79694539,https://target.scene7.com/is/image/Target/GUEST_e00bb226-9337-4a85-90cc-b391839a078f,Target/Grocery/Dairy/Cream Cheese
12958568,12958568,284-14-0043,Philadelphia Whipped Cream Cheese Spread - 8oz,https://www.target.com/p/philadelphia-whipped-cream-cheese-spread-8oz/-/A-12958568,https://target.scene7.com/is/image/Target/GUEST_22fff5a1-7d23-4d3e-8cd0-317046385e01,Target/Grocery/Dairy/Cream Cheese
12959515,12959515,284-14-0024,Philadelphia Original Cream Cheese Spread- 8oz,https://www.target.com/p/philadelphia-original-cream-cheese-spread-8oz/-/A-12959515,https://target.scene7.com/is/image/Target/GUEST_39d04bdd-6fce-4c8d-b63f-fdcf21c94f17,Target/Grocery/Dairy/Cream Cheese
14734256,14734256,284-14-0030,Philadelphia Original Cream Cheese Spread - 16oz,https://www.target.com/p/philadelphia-original-cream-cheese-spread-16oz/-/A-14734256,https://target.scene7.com/is/image/Target/GUEST_836dd046-29e7-4730-a838-f0f528f347a2,Target/Grocery/Dairy/Cream Cheese
79694563,79694563,284-14-0097,Plain Cream Cheese Spread - 8oz - Good &#38; Gather&#8482;,https://www.target.com/p/plain-cream-cheese-spread-8oz-good-38-gather-8482/-/A-79694563,https://target.scene7.com/is/image/Target/GUEST_90dd78fd-2d22-4d37-98ed-6bad2ac6943e,Target/Grocery/Dairy/Cream Cheese
79694680,79694680,284-14-0104,Whipped Plain Cream Cheese Spread - 8oz - Good &#38; Gather&#8482;,https://www.target.com/p/whipped-plain-cream-cheese-spread-8oz-good-38-gather-8482/-/A-79694680,https://target.scene7.com/is/image/Target/GUEST_565700a5-3422-4278-ba4e-fc7803e5eee3,Target/Grocery/Dairy/Cream Cheese
12958523,12958523,284-14-0009,Philadelphia Original Cream Cheese - 8oz,https://www.target.com/p/philadelphia-original-cream-cheese-8oz/-/A-12958523,https://target.scene7.com/is/image/Target/GUEST_0b107beb-e9df-4bcc-a911-0923736a1d7a,Target/Grocery/Dairy/Cream Cheese
12958527,12958527,284-14-0014,Philadelphia Strawberry Cream Cheese Spread  - 7.5oz,https://www.target.com/p/philadelphia-strawberry-cream-cheese-spread-7-5oz/-/A-12958527,https://target.scene7.com/is/image/Target/GUEST_03a86ff6-05f4-4216-90ff-03e58586d0f0,Target/Grocery/Dairy/Cream Cheese
12958526,12958526,284-14-0012,Philadelphia Chive &#38; Onion Cream Cheese Spread  - 7.5oz,https://www.target.com/p/philadelphia-chive-38-onion-cream-cheese-spread-7-5oz/-/A-12958526,https://target.scene7.com/is/image/Target/GUEST_e7df6a85-5e3d-4f6d-accc-8dea73db4066,Target/Grocery/Dairy/Cream Cheese
14734257,14734257,284-14-0033,Philadelphia Whipped Cream Cheese Spread - 12oz,https://www.target.com/p/philadelphia-whipped-cream-cheese-spread-12oz/-/A-14734257,https://target.scene7.com/is/image/Target/GUEST_4e635ae5-68e2-41fd-9ce3-a8a97a7a6b89,Target/Grocery/Dairy/Cream Cheese
81918226,81918226,284-14-0011,Plain Cream Cheese - 16oz/2ct - Good &#38; Gather&#8482;,https://www.target.com/p/plain-cream-cheese-16oz-2ct-good-38-gather-8482/-/A-81918226,https://target.scene7.com/is/image/Target/GUEST_a8a84e8c-211a-4f47-8ea1-39adff2fddb7,Target/Grocery/Dairy/Cream Cheese
