tcin,original_tcin,dpci,title,url,image_url,merged_bread_crumbs
79369172,79369172,211-08-1930,Pressed Juicery Wellness Bundle - 12ct/12 fl oz + 18ct/2 fl oz Shots,https://www.target.com/p/pressed-juicery-wellness-bundle-12ct-12-fl-oz-18ct-2-fl-oz-shots/-/A-79369172,https://target.scene7.com/is/image/Target/GUEST_e746a5fb-09f9-4bf7-a664-1e391206ffb0,Target/Grocery/Produce/Fresh Juices
50522367,50522367,211-08-0140,Suja Uber Greens Organic Vegan Fruit &#38; Vegetable Juice Drink - 12 fl oz,https://www.target.com/p/suja-uber-greens-organic-vegan-fruit-38-vegetable-juice-drink-12-fl-oz/-/A-50522367,https://target.scene7.com/is/image/Target/GUEST_8736c211-7b43-4e86-ba43-60d15678f670,Target/Grocery/Produce/Fresh Juices
52610180,52610180,211-08-0318,So Good So You Detox Pineapple Orange Organic Probiotic Shot - 1.7 fl oz,https://www.target.com/p/so-good-so-you-detox-pineapple-orange-organic-probiotic-shot-1-7-fl-oz/-/A-52610180,https://target.scene7.com/is/image/Target/GUEST_a182f619-8fe3-4e25-8fd1-9dcb0d2965b0,Target/Grocery/Produce/Fresh Juices
79369134,79369134,211-08-9804,Pressed Juicery Energy Bundle - 18ct/12 fl oz + 6ct/2 fl oz Shots,https://www.target.com/p/pressed-juicery-energy-bundle-18ct-12-fl-oz-6ct-2-fl-oz-shots/-/A-79369134,https://target.scene7.com/is/image/Target/GUEST_bc349c2f-5b64-44ef-be97-40ace723dc64,Target/Grocery/Produce/Fresh Juices
52610145,52610145,211-08-0317,So Good So You Immunity Ginger with Cayenne Organic Probiotic Shot - 1.7 fl oz,https://www.target.com/p/so-good-so-you-immunity-ginger-with-cayenne-organic-probiotic-shot-1-7-fl-oz/-/A-52610145,https://target.scene7.com/is/image/Target/GUEST_834d45bb-1c13-48d1-a7e0-65afa8de119a,Target/Grocery/Produce/Fresh Juices
84714782,84714782,211-08-8877,So Good So You Happy Blood Orange Guava Organic Probiotic Shot - 1.7 fl oz,https://www.target.com/p/so-good-so-you-happy-blood-orange-guava-organic-probiotic-shot-1-7-fl-oz/-/A-84714782,https://target.scene7.com/is/image/Target/GUEST_25797d9f-ccdc-44e5-88b8-3348daa6861a,Target/Grocery/Produce/Fresh Juices
54554478,54554478,211-08-0522,Vive Organic Immunity Boost  Original Ginger &#38; Turmeric Wellness Shot - 2 fl oz,https://www.target.com/p/vive-organic-immunity-boost-original-ginger-38-turmeric-wellness-shot-2-fl-oz/-/A-54554478,https://target.scene7.com/is/image/Target/GUEST_02d0a316-f4bb-498f-bd4b-0145d64e76ea,Target/Grocery/Produce/Fresh Juices
81968633,81968633,211-08-4626,Vive Organic Immunity Boost Original Ginger &#38; Turmeric Shot - 4ct/2 fl oz,https://www.target.com/p/vive-organic-immunity-boost-original-ginger-38-turmeric-shot-4ct-2-fl-oz/-/A-81968633,https://target.scene7.com/is/image/Target/GUEST_6afd0c52-7ef7-4700-a7d4-4e970a0d557f,Target/Grocery/Produce/Fresh Juices
51440013,51440013,211-08-0157,Suja Vibrant Organic Probiotic Fruit Juice - 12 fl oz,https://www.target.com/p/suja-vibrant-organic-probiotic-fruit-juice-12-fl-oz/-/A-51440013,https://target.scene7.com/is/image/Target/GUEST_cd4bdd32-374f-4f20-a125-f26655037041,Target/Grocery/Produce/Fresh Juices
52556612,52556612,211-08-0269,Harmless Harvest Organic Coconut Water - 32 fl oz,https://www.target.com/p/harmless-harvest-organic-coconut-water-32-fl-oz/-/A-52556612,https://target.scene7.com/is/image/Target/GUEST_ba73e953-2d3e-4302-b700-2e194781a9e8,Target/Grocery/Produce/Fresh Juices
