tcin,original_tcin,dpci,title,url,image_url,merged_bread_crumbs
89529184,89529184,231-00-1232,Kellogg&#39;s Frosted Flakes - 21.7oz,https://www.target.com/p/kellogg-39-s-frosted-flakes-21-7oz/-/A-89529184,https://target.scene7.com/is/image/Target/GUEST_ebd21d11-423e-4b0b-b48b-3be201e58c6f,Target/Grocery/Breakfast & Cereal/Cereal & Granola
89527781,89527781,231-00-1233,Kellogg&#39;s Froot Loops - 16.6oz,https://www.target.com/p/kellogg-39-s-froot-loops-16-6oz/-/A-89527781,https://target.scene7.com/is/image/Target/GUEST_3c30078a-f67f-4990-a690-0b7e53201b68,Target/Grocery/Breakfast & Cereal/Cereal & Granola
81875234,81875234,231-00-0977,General Mills Family Size Honey Nut Cheerios Cereal - 18.8oz,https://www.target.com/p/general-mills-family-size-honey-nut-cheerios-cereal-18-8oz/-/A-81875234,https://target.scene7.com/is/image/Target/GUEST_e80c90ea-bf4a-4f6b-a98b-b52b908535e1,Target/Grocery/Breakfast & Cereal/Cereal & Granola
81875472,81875472,231-00-0980,General Mills Family Size Cinnamon Toast Crunch Cereal - 18.8oz,https://www.target.com/p/general-mills-family-size-cinnamon-toast-crunch-cereal-18-8oz/-/A-81875472,https://target.scene7.com/is/image/Target/GUEST_73f7e037-9f8e-4439-865a-0b43d700d9c5,Target/Grocery/Breakfast & Cereal/Cereal & Granola
84039162,84039162,231-00-0885,Lucky Charms Saint Patrick&#39;s Day Family Size Cereal - 18.6 oz,https://www.target.com/p/lucky-charms-saint-patrick-39-s-day-family-size-cereal-18-6-oz/-/A-84039162,https://target.scene7.com/is/image/Target/GUEST_d8d436be-f04e-4911-8013-268112422c66,Target/Grocery/Breakfast & Cereal/Cereal & Granola
83973592,83973592,231-00-0419,Kellogg&#39;s Rice Krispies Spring Cereal - 12oz,https://www.target.com/p/kellogg-39-s-rice-krispies-spring-cereal-12oz/-/A-83973592,https://target.scene7.com/is/image/Target/GUEST_11820ea0-79a9-4e03-96d5-c856df124aca,Target/Grocery/Breakfast & Cereal/Cereal & Granola
85339829,85339829,231-13-0666,Cascadian Farm No Added Sugar Mixed Berry Cereal - 12.2oz - General Mills,https://www.target.com/p/cascadian-farm-no-added-sugar-mixed-berry-cereal-12-2oz-general-mills/-/A-85339829,https://target.scene7.com/is/image/Target/GUEST_729cec3f-2f2d-4f53-82b0-e715bea27dcc,Target/Grocery/Breakfast & Cereal/Cereal & Granola
15773401,15773401,231-00-0238,Cheerios Honey Nut - 27.2oz - General Mills,https://www.target.com/p/cheerios-honey-nut-27-2oz-general-mills/-/A-15773401,https://target.scene7.com/is/image/Target/GUEST_4a21fc0f-ca14-4efa-ad77-802a191c4518,Target/Grocery/Breakfast & Cereal/Cereal & Granola
89528297,89528297,231-00-1234,Kellogg&#39;s Froot Loops Marshmallow - 16.2 oz,https://www.target.com/p/kellogg-39-s-froot-loops-marshmallow-16-2-oz/-/A-89528297,https://target.scene7.com/is/image/Target/GUEST_fe859e88-0e7e-4b63-b3dc-65f4aba978c0,Target/Grocery/Breakfast & Cereal/Cereal & Granola
54202052,54202052,231-00-0406,Kellogg&#39;s Peeps Family Size Cereal - 12.7oz,https://www.target.com/p/kellogg-39-s-peeps-family-size-cereal-12-7oz/-/A-54202052,https://target.scene7.com/is/image/Target/GUEST_c3ca82d0-23a8-4f7a-8145-193a9f5b6135,Target/Grocery/Breakfast & Cereal/Cereal & Granola
