tcin,original_tcin,dpci,title,url,image_url,merged_bread_crumbs
89388654,89388654,344-05-0017,Country Living Fresh Cut Purple Garden Flower Arrangement,https://www.target.com/p/country-living-fresh-cut-purple-garden-flower-arrangement/-/A-89388654,https://target.scene7.com/is/image/Target/GUEST_27f5397c-a770-405b-a8fe-2b1326f107b9,Target/Grocery/Produce/Fresh Flowers
88340440,88340440,344-05-0005,Live Sansevieria Snake Plant in Repose Rustic Stone Planter,https://www.target.com/p/live-sansevieria-snake-plant-in-repose-rustic-stone-planter/-/A-88340440,https://target.scene7.com/is/image/Target/GUEST_71909e47-2c05-418f-a124-cf3910389a15,Target/Grocery/Produce/Fresh Flowers
88340482,88340482,344-05-0007,Live Alocasia Polly Elephant Ear Plant in 6&#34; Standard Black Planter,https://www.target.com/p/live-alocasia-polly-elephant-ear-plant-in-6-34-standard-black-planter/-/A-88340482,https://target.scene7.com/is/image/Target/GUEST_768da5ab-a9f6-43bd-b213-085808fb4b99,Target/Grocery/Produce/Fresh Flowers
88337087,88337087,344-05-0014,Fresh Cut 50-stem White Roses,https://www.target.com/p/fresh-cut-50-stem-white-roses/-/A-88337087,https://target.scene7.com/is/image/Target/GUEST_71fcf471-0668-4b8e-a518-7dcaac3bfe4e,Target/Grocery/Produce/Fresh Flowers
88337085,88337085,344-05-0012,Fresh Cut 50-stem Red Roses,https://www.target.com/p/fresh-cut-50-stem-red-roses/-/A-88337085,https://target.scene7.com/is/image/Target/GUEST_3f4da72f-eb11-481d-be1a-70109da839c3,Target/Grocery/Produce/Fresh Flowers
88340854,88340854,344-05-0002,LiveTrends Hepworth Black Stoneware Watering Pitcher,https://www.target.com/p/livetrends-hepworth-black-stoneware-watering-pitcher/-/A-88340854,https://target.scene7.com/is/image/Target/GUEST_787d54fe-fe85-4687-ba8b-a99565dbd141,Target/Grocery/Produce/Fresh Flowers
89388067,89388067,344-05-0015,Fresh Cut 100-stem Hot Pink Rose Bouquet,https://www.target.com/p/fresh-cut-100-stem-hot-pink-rose-bouquet/-/A-89388067,https://target.scene7.com/is/image/Target/GUEST_5fb7b554-e813-446d-afa8-3218a495aa99,Target/Grocery/Produce/Fresh Flowers
88337086,88337086,344-05-0013,Fresh Cut 50-stem Pink Roses,https://www.target.com/p/fresh-cut-50-stem-pink-roses/-/A-88337086,https://target.scene7.com/is/image/Target/GUEST_c60a33fd-3ced-4ebd-86c5-24a3eb305e93,Target/Grocery/Produce/Fresh Flowers
88333926,88333926,344-05-0009,Dozen Fresh Cut Red Roses with Vase,https://www.target.com/p/dozen-fresh-cut-red-roses-with-vase/-/A-88333926,https://target.scene7.com/is/image/Target/GUEST_facd1263-c6dc-4889-a961-7f26c62abb71,Target/Grocery/Produce/Fresh Flowers
82397449,82397449,009-08-8576,6pc Big Blue Liriope Plant with Purple Blooms - National Plant Network,https://www.target.com/p/6pc-big-blue-liriope-plant-with-purple-blooms-national-plant-network/-/A-82397449,https://target.scene7.com/is/image/Target/GUEST_7d4a008d-f774-46bd-9ac9-559d3d7135f0,Target/Grocery/Produce/Fresh Flowers
89388735,89388735,344-05-0018,Country Living Fresh Cut Orange Blossom Flower Arrangement,https://www.target.com/p/country-living-fresh-cut-orange-blossom-flower-arrangement/-/A-89388735,https://target.scene7.com/is/image/Target/GUEST_fc755e88-24da-4630-b56d-abbc173ff7c6,Target/Grocery/Produce/Fresh Flowers
54266408,54266408,009-08-1204,15pc Variegated Liriope - National Plant Network,https://www.target.com/p/15pc-variegated-liriope-national-plant-network/-/A-54266408,https://target.scene7.com/is/image/Target/GUEST_e80d51e6-5b3e-4717-8a6c-9946bfcba47d,Target/Grocery/Produce/Fresh Flowers
91327418,91327418,344-02-0584,Live 6&#34; Patriotic White Mums Plant,https://www.target.com/p/live-6-34-patriotic-white-mums-plant/-/A-91327418,https://target.scene7.com/is/image/Target/GUEST_e2f3d24b-74cf-4e9c-92f4-41e0beaa8fa6,Target/Grocery/Produce/Fresh Flowers
54266407,54266407,009-08-1208,6pc Variegated Liriope - National Plant Network,https://www.target.com/p/6pc-variegated-liriope-national-plant-network/-/A-54266407,https://target.scene7.com/is/image/Target/GUEST_a7418808-a1ea-46ae-a4d8-7604e1d69411,Target/Grocery/Produce/Fresh Flowers
82397442,82397442,009-08-1801,15pc Big Blue Liriope Plant with Purple Blooms - National Plant Network,https://www.target.com/p/15pc-big-blue-liriope-plant-with-purple-blooms-national-plant-network/-/A-82397442,https://target.scene7.com/is/image/Target/GUEST_7d4a008d-f774-46bd-9ac9-559d3d7135f0,Target/Grocery/Produce/Fresh Flowers
