tcin,original_tcin,dpci,title,url,image_url,merged_bread_crumbs
47103746,47103746,284-02-2328,Kemps Select Vanilla 1% Milk - 0.5gal,https://www.target.com/p/kemps-select-vanilla-1-milk-0-5gal/-/A-47103746,https://target.scene7.com/is/image/Target/GUEST_a0842d45-e685-4936-bf2e-41f7e237ebda,Target/Grocery/Dairy/Milk
17093211,17093211,284-06-1241,Fairlife Lactose-Free 2% Milk - 52 fl oz,https://www.target.com/p/fairlife-lactose-free-2-milk-52-fl-oz/-/A-17093211,https://target.scene7.com/is/image/Target/GUEST_8d4d5feb-a00d-4bbf-8ab2-c05996407e9c,Target/Grocery/Dairy/Milk
48626857,48626857,284-06-1239,Fairlife Lactose-Free Whole Milk - 52 fl oz,https://www.target.com/p/fairlife-lactose-free-whole-milk-52-fl-oz/-/A-48626857,https://target.scene7.com/is/image/Target/GUEST_0ab839f6-7a42-496f-b6a5-76db2c507ba9,Target/Grocery/Dairy/Milk
17093210,17093210,284-06-1240,Fairlife Lactose-Free Skim Milk - 52 fl oz,https://www.target.com/p/fairlife-lactose-free-skim-milk-52-fl-oz/-/A-17093210,https://target.scene7.com/is/image/Target/GUEST_22053a4e-0236-4a18-bfe7-7096e6cc414f,Target/Grocery/Dairy/Milk
17093199,17093199,284-06-1242,Fairlife Lactose-Free 2% Chocolate Milk - 52 fl oz,https://www.target.com/p/fairlife-lactose-free-2-chocolate-milk-52-fl-oz/-/A-17093199,https://target.scene7.com/is/image/Target/GUEST_cc1a3964-af13-4fce-90ad-63945cc38138,Target/Grocery/Dairy/Milk
13276134,13276134,284-02-0005,Vitamin D Whole Milk - 1gal - Good &#38; Gather&#8482;,https://www.target.com/p/vitamin-d-whole-milk-1gal-good-38-gather-8482/-/A-13276134,https://target.scene7.com/is/image/Target/GUEST_419f1169-a698-45a1-8d89-ad28136ba841,Target/Grocery/Dairy/Milk
13276204,13276204,284-02-0006,2% Reduced Fat Milk - 1gal - Good &#38; Gather&#8482;,https://www.target.com/p/2-reduced-fat-milk-1gal-good-38-gather-8482/-/A-13276204,https://target.scene7.com/is/image/Target/GUEST_488aa435-f3ee-477a-bb57-4a4eb392e86f,Target/Grocery/Dairy/Milk
12925351,12925351,284-02-0001,Vitamin D Whole Milk - 0.5gal - Good &#38; Gather&#8482;,https://www.target.com/p/vitamin-d-whole-milk-0-5gal-good-38-gather-8482/-/A-12925351,https://target.scene7.com/is/image/Target/GUEST_d415a7c4-7294-42ab-bad7-0ef2df570d53,Target/Grocery/Dairy/Milk
53063627,53063627,284-06-0235,Horizon Organic Whole High Vitamin D Milk - 1gal,https://www.target.com/p/horizon-organic-whole-high-vitamin-d-milk-1gal/-/A-53063627,https://target.scene7.com/is/image/Target/GUEST_8c3cee7f-bc46-4ea7-81bd-b40db53541db,Target/Grocery/Dairy/Milk
13276128,13276128,284-02-0002,2% Reduced Fat Milk - 0.5gal - Good &#38; Gather&#8482;,https://www.target.com/p/2-reduced-fat-milk-0-5gal-good-38-gather-8482/-/A-13276128,https://target.scene7.com/is/image/Target/GUEST_2a2ae8b4-052d-4651-a48b-5ce443ff4db3,Target/Grocery/Dairy/Milk
77456906,77456906,284-06-0370,Horizon Organic Growing Years Whole DHA Omega-3 Milk - 59 fl oz,https://www.target.com/p/horizon-organic-growing-years-whole-dha-omega-3-milk-59-fl-oz/-/A-77456906,https://target.scene7.com/is/image/Target/GUEST_07e328d0-f130-46a1-a37d-a6cd49c3d5eb,Target/Grocery/Dairy/Milk
13276131,13276131,284-02-0007,1% Low Fat Milk - 1gal - Good &#38; Gather&#8482;,https://www.target.com/p/1-low-fat-milk-1gal-good-38-gather-8482/-/A-13276131,https://target.scene7.com/is/image/Target/GUEST_216e892f-e45b-4f26-ac36-831d1221695b,Target/Grocery/Dairy/Milk
13260523,13260523,284-06-1106,Lactaid Lactose Free 2% Reduced Fat Milk - 96 fl oz,https://www.target.com/p/lactaid-lactose-free-2-reduced-fat-milk-96-fl-oz/-/A-13260523,https://target.scene7.com/is/image/Target/GUEST_324b7d91-4a5a-4562-a0e1-5206b17e97a2,Target/Grocery/Dairy/Milk
54575911,54575911,284-06-0355,Organic Whole Milk - 0.5gal - Good & Gather&#8482;,https://www.target.com/p/organic-whole-milk-0-5gal-good-gather-8482/-/A-54575911,https://target.scene7.com/is/image/Target/GUEST_6b8e2932-6684-4d0c-b2a1-4b6b231c82f6,Target/Grocery/Dairy/Milk
48325603,48325603,284-06-1103,Lactaid Lactose Free Whole Milk - 96 fl oz,https://www.target.com/p/lactaid-lactose-free-whole-milk-96-fl-oz/-/A-48325603,https://target.scene7.com/is/image/Target/GUEST_15ed2cd1-1a6a-4f00-9c11-4272ba8b3a53,Target/Grocery/Dairy/Milk
54575901,54575901,284-06-0353,Organic 2% Milk - 0.5gal - Good & Gather&#8482;,https://www.target.com/p/organic-2-milk-0-5gal-good-gather-8482/-/A-54575901,https://target.scene7.com/is/image/Target/GUEST_f07361ea-f3a9-4b69-8bfb-667b05293ea4,Target/Grocery/Dairy/Milk
51341947,51341947,284-06-0140,a2 Milk Whole Vitamin D Ultra-Pasteurized - 59 fl oz,https://www.target.com/p/a2-milk-whole-vitamin-d-ultra-pasteurized-59-fl-oz/-/A-51341947,https://target.scene7.com/is/image/Target/GUEST_6c7cfeb3-cb72-411e-8c85-057867790105,Target/Grocery/Dairy/Milk
54190191,54190191,284-06-0170,Horizon Organic Growing Years Whole Milk with DHA Omega-3 - 59oz,https://www.target.com/p/horizon-organic-growing-years-whole-milk-with-dha-omega-3-59oz/-/A-54190191,https://target.scene7.com/is/image/Target/GUEST_3460cad9-3e38-42f0-9220-2e9848190377,Target/Grocery/Dairy/Milk
14936344,14936344,284-06-0402,Horizon Organic 2% Reduced Fat High Vitamin D Milk - 0.5gal,https://www.target.com/p/horizon-organic-2-reduced-fat-high-vitamin-d-milk-0-5gal/-/A-14936344,https://target.scene7.com/is/image/Target/GUEST_84ee2a88-1149-45aa-943c-59df8d66c892,Target/Grocery/Dairy/Milk
53063650,53063650,284-06-0236,Horizon Organic 2% Reduced Fat High Vitamin D Milk - 1gal,https://www.target.com/p/horizon-organic-2-reduced-fat-high-vitamin-d-milk-1gal/-/A-53063650,https://target.scene7.com/is/image/Target/GUEST_943ff697-93a7-4340-a635-4ac8ea97de41,Target/Grocery/Dairy/Milk
13276201,13276201,284-02-0008,Skim Fat Free Milk - 1gal - Good &#38; Gather&#8482;,https://www.target.com/p/skim-fat-free-milk-1gal-good-38-gather-8482/-/A-13276201,https://target.scene7.com/is/image/Target/GUEST_71a94c4c-e91f-4279-a051-727da4afdaa6,Target/Grocery/Dairy/Milk
14936369,14936369,284-06-0406,Horizon Organic Whole DHA Omega-3 Milk - 0.5gal,https://www.target.com/p/horizon-organic-whole-dha-omega-3-milk-0-5gal/-/A-14936369,https://target.scene7.com/is/image/Target/GUEST_ba2afb50-4b2e-4e3f-af41-b00e5c1d2782,Target/Grocery/Dairy/Milk
52262769,52262769,284-06-0197,Horizon Organic Whole High Vitamin D Milk - 1gal,https://www.target.com/p/horizon-organic-whole-high-vitamin-d-milk-1gal/-/A-52262769,https://target.scene7.com/is/image/Target/GUEST_3fb72ed4-2b26-4898-937a-268cbe2a20a1,Target/Grocery/Dairy/Milk
53025483,53025483,284-06-0232,Horizon Organic Whole Grassfed Milk - 0.5gal,https://www.target.com/p/horizon-organic-whole-grassfed-milk-0-5gal/-/A-53025483,https://target.scene7.com/is/image/Target/GUEST_cc3e8c5d-b45f-464d-ae45-f1c142f53d06,Target/Grocery/Dairy/Milk
13276135,13276135,284-02-0004,Skim Fat Free Milk - 0.5gal - Good &#38; Gather&#8482;,https://www.target.com/p/skim-fat-free-milk-0-5gal-good-38-gather-8482/-/A-13276135,https://target.scene7.com/is/image/Target/GUEST_12f78e22-3529-4047-8c0d-120778191205,Target/Grocery/Dairy/Milk
51341955,51341955,284-06-0141,a2 Milk 2% Vitamin A &#38; D Ultra-Pasteurized - 59 fl oz,https://www.target.com/p/a2-milk-2-vitamin-a-38-d-ultra-pasteurized-59-fl-oz/-/A-51341955,https://target.scene7.com/is/image/Target/GUEST_4af1e98b-db8b-4038-949e-9ee2582e9ae2,Target/Grocery/Dairy/Milk
13276127,13276127,284-02-0003,1% Low Fat Milk - 0.5gal - Good &#38; Gather&#8482;,https://www.target.com/p/1-low-fat-milk-0-5gal-good-38-gather-8482/-/A-13276127,https://target.scene7.com/is/image/Target/GUEST_fcec0e00-b525-430c-985d-bdd90940c0b1,Target/Grocery/Dairy/Milk
13292864,13292864,284-06-1104,Lactaid Lactose Free 2% Reduced Fat Milk - 0.5gal,https://www.target.com/p/lactaid-lactose-free-2-reduced-fat-milk-0-5gal/-/A-13292864,https://target.scene7.com/is/image/Target/GUEST_9044c0db-a35e-409d-b779-4489f68f47ae,Target/Grocery/Dairy/Milk
14936343,14936343,284-06-0403,Horizon Organic Whole High Vitamin D Milk - 0.5gal,https://www.target.com/p/horizon-organic-whole-high-vitamin-d-milk-0-5gal/-/A-14936343,https://target.scene7.com/is/image/Target/GUEST_93d58d40-4c9d-4488-a064-1bc7333696ab,Target/Grocery/Dairy/Milk
52262768,52262768,284-06-0196,Horizon Organic 2% Reduced Fat High Vitamin D Milk - 1gal,https://www.target.com/p/horizon-organic-2-reduced-fat-high-vitamin-d-milk-1gal/-/A-52262768,https://target.scene7.com/is/image/Target/GUEST_3e3bbd7d-d460-4ed5-8bc5-8fb6a9861301,Target/Grocery/Dairy/Milk
14936368,14936368,284-06-0405,Horizon Organic 2% Reduced Fat DHA Omega-3 Milk - 0.5gal,https://www.target.com/p/horizon-organic-2-reduced-fat-dha-omega-3-milk-0-5gal/-/A-14936368,https://target.scene7.com/is/image/Target/GUEST_2867313a-7df4-4475-913f-5dae14ea0766,Target/Grocery/Dairy/Milk
14937632,14937632,284-06-1406,Horizon Organic Whole DHA Omega-3 Milk - 0.5gal,https://www.target.com/p/horizon-organic-whole-dha-omega-3-milk-0-5gal/-/A-14937632,https://target.scene7.com/is/image/Target/GUEST_244718fd-6731-47b4-afcd-cceabb7ddf38,Target/Grocery/Dairy/Milk
54575902,54575902,284-06-0352,Organic 1% Milk - 0.5gal - Good & Gather&#8482;,https://www.target.com/p/organic-1-milk-0-5gal-good-gather-8482/-/A-54575902,https://target.scene7.com/is/image/Target/GUEST_56d932d7-8dc3-43e6-82a5-7333a46a144f,Target/Grocery/Dairy/Milk
14937629,14937629,284-06-1403,Horizon Organic Whole High Vitamin D Milk - 0.5gal,https://www.target.com/p/horizon-organic-whole-high-vitamin-d-milk-0-5gal/-/A-14937629,https://target.scene7.com/is/image/Target/GUEST_3c8fb08c-383f-4193-b963-045c8f67c2cf,Target/Grocery/Dairy/Milk
54575881,54575881,284-06-0351,Organic Skim Milk - 0.5gal - Good & Gather&#8482;,https://www.target.com/p/organic-skim-milk-0-5gal-good-gather-8482/-/A-54575881,https://target.scene7.com/is/image/Target/GUEST_9e81b2d8-86a4-4c82-ad88-d3488e0ad808,Target/Grocery/Dairy/Milk
54575929,54575929,284-06-0360,Organic Whole Milk - 0.5gal - Good & Gather&#8482;,https://www.target.com/p/organic-whole-milk-0-5gal-good-gather-8482/-/A-54575929,https://target.scene7.com/is/image/Target/GUEST_39f56491-9f95-4089-a283-2e0f6f6db637,Target/Grocery/Dairy/Milk
14937628,14937628,284-06-1402,Horizon Organic 2% Reduced Fat High Vitamin D Milk - 0.5gal,https://www.target.com/p/horizon-organic-2-reduced-fat-high-vitamin-d-milk-0-5gal/-/A-14937628,https://target.scene7.com/is/image/Target/GUEST_ade5a192-13e4-42da-8b4b-30625bf96e5a,Target/Grocery/Dairy/Milk
14936451,14936451,284-06-1000,Horizon Organic 2% Reduced Fat Lactose-Free Milk - 0.5gal,https://www.target.com/p/horizon-organic-2-reduced-fat-lactose-free-milk-0-5gal/-/A-14936451,https://target.scene7.com/is/image/Target/GUEST_f1287cdb-931a-4042-bf24-75d2cafb91f4,Target/Grocery/Dairy/Milk
