tcin,original_tcin,dpci,title,url,image_url,merged_bread_crumbs
51495890,51495890,213-00-1199,Stella Rosa Black Red Blend Wine - 750ml Bottle,https://www.target.com/p/stella-rosa-black-red-blend-wine-750ml-bottle/-/A-51495890,https://target.scene7.com/is/image/Target/GUEST_1b3ad3e1-2f77-4e65-aee5-c8c8380284ce,"Target/Grocery/Wine, Beer & Liquor/Perfect Meal Pairings"
13359255,13359255,213-00-1061,Kim Crawford Sauvignon Blanc White Wine - 750ml Bottle,https://www.target.com/p/kim-crawford-sauvignon-blanc-white-wine-750ml-bottle/-/A-13359255,https://target.scene7.com/is/image/Target/GUEST_73a0581e-c11d-4a91-9276-f7d9dcde198e,"Target/Grocery/Wine, Beer & Liquor/Perfect Meal Pairings"
13300260,13300260,213-00-1616,Apothic Red Blend Red Wine - 750ml Bottle,https://www.target.com/p/apothic-red-blend-red-wine-750ml-bottle/-/A-13300260,https://target.scene7.com/is/image/Target/GUEST_75e4a212-1d62-441c-8dd5-60933cc4faeb,"Target/Grocery/Wine, Beer & Liquor/Perfect Meal Pairings"
51771693,51771693,213-00-3081,G&#233;rard Bertrand C&#244;te Des Roses Ros&#233; Wine - 750ml Bottle,https://www.target.com/p/g-233-rard-bertrand-c-244-te-des-roses-ros-233-wine-750ml-bottle/-/A-51771693,https://target.scene7.com/is/image/Target/GUEST_a6172654-253d-4b06-9df8-962cb7d08212,"Target/Grocery/Wine, Beer & Liquor/Perfect Meal Pairings"
80432443,80432443,213-11-0280,High Noon Sun Sips Hard Seltzer Variety Pack - 8pk/355ml Cans,https://www.target.com/p/high-noon-sun-sips-hard-seltzer-variety-pack-8pk-355ml-cans/-/A-80432443,https://target.scene7.com/is/image/Target/GUEST_05baa263-3918-42f4-8b03-16fd2f9ddf08,"Target/Grocery/Wine, Beer & Liquor/Perfect Meal Pairings"
53007766,53007766,213-05-4887,Sierra Nevada Hazy Little Thing IPA Beer - 6pk/12 fl oz Cans,https://www.target.com/p/sierra-nevada-hazy-little-thing-ipa-beer-6pk-12-fl-oz-cans/-/A-53007766,https://target.scene7.com/is/image/Target/GUEST_9a01e0bc-9313-48f3-acba-a0f8b380fc07,"Target/Grocery/Wine, Beer & Liquor/Perfect Meal Pairings"
52525401,52525401,213-00-2818,Moscato White Wine - 750ml Bottle - California Roots&#8482;,https://www.target.com/p/moscato-white-wine-750ml-bottle-california-roots-8482/-/A-52525401,https://target.scene7.com/is/image/Target/GUEST_28df0815-3683-4998-bce6-feda19939675,"Target/Grocery/Wine, Beer & Liquor/Perfect Meal Pairings"
47534299,47534299,213-05-0492,Voodoo Ranger Imperial IPA Beer - 6pk/12 fl oz Bottles,https://www.target.com/p/voodoo-ranger-imperial-ipa-beer-6pk-12-fl-oz-bottles/-/A-47534299,https://target.scene7.com/is/image/Target/GUEST_5fefd563-f7cf-4699-886c-294f2471f856,"Target/Grocery/Wine, Beer & Liquor/Perfect Meal Pairings"
52525410,52525410,213-00-2817,Chardonnay White Wine - 750ml Bottle - California Roots&#8482;,https://www.target.com/p/chardonnay-white-wine-750ml-bottle-california-roots-8482/-/A-52525410,https://target.scene7.com/is/image/Target/GUEST_68db9045-e32e-4e06-a14a-827ed649534a,"Target/Grocery/Wine, Beer & Liquor/Perfect Meal Pairings"
51743748,51743748,213-00-2944,19 Crimes Cabernet Sauvignon Red Wine - 750ml Bottle,https://www.target.com/p/19-crimes-cabernet-sauvignon-red-wine-750ml-bottle/-/A-51743748,https://target.scene7.com/is/image/Target/GUEST_42117005-78ca-4f35-a420-c4987c89b189,"Target/Grocery/Wine, Beer & Liquor/Perfect Meal Pairings"
