tcin,original_tcin,dpci,title,url,image_url,merged_bread_crumbs
15121683,15121683,284-10-1614,Stonyfield Organic Whole Milk Strawberry Beet Berry Kids&#39; Yogurt - 4ct/3.7oz Pouches,https://www.target.com/p/stonyfield-organic-whole-milk-strawberry-beet-berry-kids-39-yogurt-4ct-3-7oz-pouches/-/A-15121683,https://target.scene7.com/is/image/Target/GUEST_ee4c9b68-2384-4b49-bde5-d443240c64ee,Target/Grocery/Dairy/Yogurt
54514903,54514903,284-10-0581,Chobani Mixed Berry on the Bottom Low-Fat Vanilla Greek Yogurt - 4ct/5.3oz Cups,https://www.target.com/p/chobani-mixed-berry-on-the-bottom-low-fat-vanilla-greek-yogurt-4ct-5-3oz-cups/-/A-54514903,https://target.scene7.com/is/image/Target/GUEST_3636855c-a4f3-4dd2-a756-2249b029dee8,Target/Grocery/Dairy/Yogurt
15121684,15121684,284-10-1613,Stonyfield Organic Whole Milk Pear Spinach Mango Kids&#39; Yogurt - 4ct/3.5oz Pouches,https://www.target.com/p/stonyfield-organic-whole-milk-pear-spinach-mango-kids-39-yogurt-4ct-3-5oz-pouches/-/A-15121684,https://target.scene7.com/is/image/Target/GUEST_7468958a-bd5b-4d37-84bf-358548bfde84,Target/Grocery/Dairy/Yogurt
24013290,24013290,284-10-0140,Oikos Triple Zero Vanilla Greek Yogurt - 4ct/5.3oz Cups,https://www.target.com/p/oikos-triple-zero-vanilla-greek-yogurt-4ct-5-3oz-cups/-/A-24013290,https://target.scene7.com/is/image/Target/GUEST_3576049d-6abb-409d-bbe2-bbe1639d196a,Target/Grocery/Dairy/Yogurt
78362088,78362088,284-10-0937,Greek Vanilla Nonfat Yogurt - 32oz - Good &#38; Gather&#8482;,https://www.target.com/p/greek-vanilla-nonfat-yogurt-32oz-good-38-gather-8482/-/A-78362088,https://target.scene7.com/is/image/Target/GUEST_20bcd1d4-6b19-4974-b33c-a31623f57358,Target/Grocery/Dairy/Yogurt
14909469,14909469,284-10-1346,YoCrunch Low Fat Vanilla with M&#38;Ms Yogurt - 4ct/4oz Cups,https://www.target.com/p/yocrunch-low-fat-vanilla-with-m-38-ms-yogurt-4ct-4oz-cups/-/A-14909469,https://target.scene7.com/is/image/Target/GUEST_e43223d1-2a70-49ec-9430-e98634ca0784,Target/Grocery/Dairy/Yogurt
15121681,15121681,284-10-1616,Stonyfield Organic Kids&#39; Strawberry Banana Yogurt - 4ct/3.5oz Pouches,https://www.target.com/p/stonyfield-organic-kids-39-strawberry-banana-yogurt-4ct-3-5oz-pouches/-/A-15121681,https://target.scene7.com/is/image/Target/GUEST_3e80cbca-7f78-44da-b21f-ba181cda953a,Target/Grocery/Dairy/Yogurt
78362087,78362087,284-10-0936,Greek Plain Nonfat Yogurt - 32oz - Good &#38; Gather&#8482;,https://www.target.com/p/greek-plain-nonfat-yogurt-32oz-good-38-gather-8482/-/A-78362087,https://target.scene7.com/is/image/Target/GUEST_08a934cb-a966-4011-9d23-c5f0e1c76b31,Target/Grocery/Dairy/Yogurt
14732044,14732044,284-10-0142,Yoplait Original Strawberry and Harvest Peach Yogurt - 8pk/6oz Cups,https://www.target.com/p/yoplait-original-strawberry-and-harvest-peach-yogurt-8pk-6oz-cups/-/A-14732044,https://target.scene7.com/is/image/Target/GUEST_ecee221a-60d5-4bbe-884e-55f1fba4fdc6,Target/Grocery/Dairy/Yogurt
54682589,54682589,284-10-0927,Strawberry Banana Lowfat Kids&#39; Yogurt - 4ct/3.5oz Pouches - Good &#38; Gather&#8482;,https://www.target.com/p/strawberry-banana-lowfat-kids-39-yogurt-4ct-3-5oz-pouches-good-38-gather-8482/-/A-54682589,https://target.scene7.com/is/image/Target/GUEST_d05d9c5a-9a6a-470b-908d-bafdd90021e7,Target/Grocery/Dairy/Yogurt
