tcin,original_tcin,dpci,title,url,image_url,merged_bread_crumbs
88233057,88233057,071-18-0262,BEAR Strawberry Fruit Rolls - 5ct/3.5oz,https://www.target.com/p/bear-strawberry-fruit-rolls-5ct-3-5oz/-/A-88233057,https://target.scene7.com/is/image/Target/GUEST_1c150a1b-6e02-4ca3-8c30-f01e85a63ca2,Target/Grocery/Snacks/Fruit Snacks
87941297,87941297,071-18-0071,Gushers Fruit Snacks Strawberry/Tropical - 20ct/16oz,https://www.target.com/p/gushers-fruit-snacks-strawberry-tropical-20ct-16oz/-/A-87941297,https://target.scene7.com/is/image/Target/GUEST_d03d82f3-4c29-4a34-8df3-830b11ba6d70,Target/Grocery/Snacks/Fruit Snacks
84093137,84093137,071-18-0372,Annie&#39;s Summer Strawberry Fruit Snacks - 7oz/10ct,https://www.target.com/p/annie-39-s-summer-strawberry-fruit-snacks-7oz-10ct/-/A-84093137,https://target.scene7.com/is/image/Target/GUEST_8f264e2e-4180-47a5-a92a-1a62efa0a02c,Target/Grocery/Snacks/Fruit Snacks
13403799,13403799,071-18-0264,Betty Crocker Fruit Roll-Ups Variety Fruit Flavored Snacks - 10ct,https://www.target.com/p/betty-crocker-fruit-roll-ups-variety-fruit-flavored-snacks-10ct/-/A-13403799,https://target.scene7.com/is/image/Target/GUEST_9268e4de-5507-4b17-92db-7fd03557f04d,Target/Grocery/Snacks/Fruit Snacks
86911290,86911290,211-11-0302,SOLELY Organic Mango &#38; Orange Fruit Gummies - 3.5oz/5ct,https://www.target.com/p/solely-organic-mango-38-orange-fruit-gummies-3-5oz-5ct/-/A-86911290,https://target.scene7.com/is/image/Target/GUEST_65f1e92d-5c52-4291-bf03-3d14da10cf7d,Target/Grocery/Snacks/Fruit Snacks
85928804,85928804,071-18-0694,Organic Mixed Berry Fruit Snacks - 8oz/10ct - Good &#38; Gather&#8482;,https://www.target.com/p/organic-mixed-berry-fruit-snacks-8oz-10ct-good-38-gather-8482/-/A-85928804,https://target.scene7.com/is/image/Target/GUEST_19677d05-635f-4f8d-8cc6-4225c0258f77,Target/Grocery/Snacks/Fruit Snacks
88233058,88233058,071-18-0263,BEAR Raspberry Fruit Rolls - 5ct/3.5oz,https://www.target.com/p/bear-raspberry-fruit-rolls-5ct-3-5oz/-/A-88233058,https://target.scene7.com/is/image/Target/GUEST_afb4a162-6ac7-4272-8b02-6be55ac1c4c7,Target/Grocery/Snacks/Fruit Snacks
87543871,87543871,071-18-0078,WELCH&#39;S Fruit Snacks Mixed Fruit - 17.6oz/22ct,https://www.target.com/p/welch-39-s-fruit-snacks-mixed-fruit-17-6oz-22ct/-/A-87543871,https://target.scene7.com/is/image/Target/GUEST_1fe2d082-a777-4e76-9fe5-c5734a7901bb,Target/Grocery/Snacks/Fruit Snacks
87934927,87934927,071-18-0033,Bluey Fruit Flavored Snacks - 10ct/8oz,https://www.target.com/p/bluey-fruit-flavored-snacks-10ct-8oz/-/A-87934927,https://target.scene7.com/is/image/Target/GUEST_1b2e2553-101a-4615-8cb3-8f5200682b30,Target/Grocery/Snacks/Fruit Snacks
85928805,85928805,071-18-0695,Organic Mixed Berry Fruit Snacks - 20ct - Good &#38; Gather&#8482;,https://www.target.com/p/organic-mixed-berry-fruit-snacks-20ct-good-38-gather-8482/-/A-85928805,https://target.scene7.com/is/image/Target/GUEST_caedfcb9-aa54-48f3-b4df-9b861d7062b5,Target/Grocery/Snacks/Fruit Snacks
