tcin,original_tcin,dpci,title,url,image_url,merged_bread_crumbs
87539362,87539362,270-02-0006,Frozen Cheese Ravioli in Fun Shapes - 9oz - Good &#38; Gather&#8482;,https://www.target.com/p/frozen-cheese-ravioli-in-fun-shapes-9oz-good-38-gather-8482/-/A-87539362,https://target.scene7.com/is/image/Target/GUEST_2b34ae25-a899-42f8-846e-22c51d2fd40a,Good & Gather
87539332,87539332,270-02-0013,Frozen Cheese &#38; Broccoli Ravioli in Fun Shapes - 9oz - Good &#38; Gather&#8482;,https://www.target.com/p/frozen-cheese-38-broccoli-ravioli-in-fun-shapes-9oz-good-38-gather-8482/-/A-87539332,https://target.scene7.com/is/image/Target/GUEST_41f43654-a61c-4992-b3f3-02683286fb34,Good & Gather
88327495,88327495,270-02-0348,Frozen Sunbutter No Crust Sandwich Strawberry - 4ct - Good &#38; Gather&#8482;,https://www.target.com/p/frozen-sunbutter-no-crust-sandwich-strawberry-4ct-good-38-gather-8482/-/A-88327495,https://target.scene7.com/is/image/Target/GUEST_53a368c8-514c-413d-9cfe-1bcb835abd56,Good & Gather
88327499,88327499,270-02-0352,Frozen Sunbutter No Crust Sandwich Grape - 4ct - Good &#38; Gather&#8482;,https://www.target.com/p/frozen-sunbutter-no-crust-sandwich-grape-4ct-good-38-gather-8482/-/A-88327499,https://target.scene7.com/is/image/Target/GUEST_3f6bdc81-15bc-4ca9-91e0-aeab1d368b81,Good & Gather
15013944,15013944,267-00-8011,Banana - each - Good &#38; Gather&#8482;,https://www.target.com/p/banana-each-good-38-gather-8482/-/A-15013944,https://target.scene7.com/is/image/Target/GUEST_cf4773e6-afec-4aa1-89e7-74b7dfc09973,Good & Gather
54444789,54444789,203-60-0097,Purified Water - 128 fl oz (1gal) - Good &#38; Gather&#8482;,https://www.target.com/p/purified-water-128-fl-oz-1gal-good-38-gather-8482/-/A-54444789,https://target.scene7.com/is/image/Target/GUEST_939f41df-f4e9-4ea4-aa0f-f9f55c00e634,Good & Gather
85759852,85759852,267-00-0001,Organic Bananas - 2lb - Good &#38; Gather&#8482;,https://www.target.com/p/organic-bananas-2lb-good-38-gather-8482/-/A-85759852,https://target.scene7.com/is/image/Target/GUEST_8162d58e-0a2f-4aaf-88e8-a488bab34269,Good & Gather
13276134,13276134,284-02-0005,Vitamin D Whole Milk - 1gal - Good &#38; Gather&#8482;,https://www.target.com/p/vitamin-d-whole-milk-1gal-good-38-gather-8482/-/A-13276134,https://target.scene7.com/is/image/Target/GUEST_419f1169-a698-45a1-8d89-ad28136ba841,Good & Gather
54407104,54407104,203-60-0096,Purified Drinking Water - 24pk/16.9 fl oz Bottles - Good & Gather&#8482;,https://www.target.com/p/purified-drinking-water-24pk-16-9-fl-oz-bottles-good-gather-8482/-/A-54407104,https://target.scene7.com/is/image/Target/GUEST_6710c306-f293-446b-bde1-d3f1ef342823,Good & Gather
54444818,54444818,203-60-0098,Distilled Water - 128 fl oz (1gal) - Good &#38; Gather&#8482;,https://www.target.com/p/distilled-water-128-fl-oz-1gal-good-38-gather-8482/-/A-54444818,https://target.scene7.com/is/image/Target/GUEST_c6115ca5-5bb5-4ce1-a053-a9e2fcec0783,Good & Gather
13276204,13276204,284-02-0006,2% Reduced Fat Milk - 1gal - Good &#38; Gather&#8482;,https://www.target.com/p/2-reduced-fat-milk-1gal-good-38-gather-8482/-/A-13276204,https://target.scene7.com/is/image/Target/GUEST_488aa435-f3ee-477a-bb57-4a4eb392e86f,Good & Gather
87689905,87689905,266-01-0021,Sun Beams Mandarin Oranges - 3lb - Good &#38; Gather&#8482;,https://www.target.com/p/sun-beams-mandarin-oranges-3lb-good-38-gather-8482/-/A-87689905,https://target.scene7.com/is/image/Target/GUEST_51d3d326-cd2a-449e-9a83-948f70987b02,Good & Gather
14713534,14713534,284-03-1157,Grade A Large Eggs - 12ct - Good &#38; Gather&#8482; (Packaging May Vary),https://www.target.com/p/grade-a-large-eggs-12ct-good-38-gather-8482-packaging-may-vary/-/A-14713534,https://target.scene7.com/is/image/Target/GUEST_393a7c9a-e12f-4983-8f4a-e58100a6192d,Good & Gather
14713533,14713533,284-03-1158,Grade A Large Eggs - 18ct - Good &#38; Gather&#8482; (Packaging May Vary),https://www.target.com/p/grade-a-large-eggs-18ct-good-38-gather-8482-packaging-may-vary/-/A-14713533,https://target.scene7.com/is/image/Target/GUEST_8bc25861-da8d-49ed-97a2-567375198ac6,Good & Gather
13288296,13288296,268-02-0021,All Natural 93/7 Ground Beef - 1lb - Good &#38; Gather&#8482;,https://www.target.com/p/all-natural-93-7-ground-beef-1lb-good-38-gather-8482/-/A-13288296,https://target.scene7.com/is/image/Target/GUEST_5c08b4e9-aabc-4b79-a579-0e33b9f849c7,Good & Gather
14662561,14662561,284-03-1032,Cage-Free Fresh Grade A Large Brown Eggs - 12ct - Good &#38; Gather&#8482;,https://www.target.com/p/cage-free-fresh-grade-a-large-brown-eggs-12ct-good-38-gather-8482/-/A-14662561,https://target.scene7.com/is/image/Target/GUEST_fdcd2e42-1d87-4b92-aebc-abab6719cb08,Good & Gather
54337113,54337113,284-11-1308,Shredded Mexican-Style Cheese - 8oz - Good &#38; Gather&#8482;,https://www.target.com/p/shredded-mexican-style-cheese-8oz-good-38-gather-8482/-/A-54337113,https://target.scene7.com/is/image/Target/GUEST_46734303-d315-433e-b05c-5b520e7d0f39,Good & Gather
81957708,81957708,224-12-0002,Hass Avocados - 4ct - Good &#38; Gather&#8482;,https://www.target.com/p/hass-avocados-4ct-good-38-gather-8482/-/A-81957708,https://target.scene7.com/is/image/Target/GUEST_803813fc-5040-433b-bbcc-217d2cb36884,Good & Gather
78832377,78832377,211-21-0134,Mini Cucumbers - 16oz Bag - Good &#38; Gather&#8482; (Packaging May Vary),https://www.target.com/p/mini-cucumbers-16oz-bag-good-38-gather-8482-packaging-may-vary/-/A-78832377,https://target.scene7.com/is/image/Target/GUEST_e717f2d7-01ed-4b03-a5e5-71a796922a64,Good & Gather
54550905,54550905,284-05-0252,Heavy Whipping Cream - 16 fl oz (1pt) - Good &#38; Gather&#8482;,https://www.target.com/p/heavy-whipping-cream-16-fl-oz-1pt-good-38-gather-8482/-/A-54550905,https://target.scene7.com/is/image/Target/GUEST_c3935e5f-5b66-4bf1-a38b-ad72121b9d4f,Good & Gather
54445965,54445965,284-12-0061,Salted Butter - 1lb - Good & Gather&#8482;,https://www.target.com/p/salted-butter-1lb-good-gather-8482/-/A-54445965,https://target.scene7.com/is/image/Target/GUEST_0b2f4f85-39f9-459d-89da-245737d406a1,Good & Gather
