tcin,original_tcin,dpci,title,url,image_url,merged_bread_crumbs
90410813,90410813,055-02-0857,Swedish Fish &#38; Friends Candy - 8oz,https://www.target.com/p/swedish-fish-38-friends-candy-8oz/-/A-90410813,https://target.scene7.com/is/image/Target/GUEST_564bd259-1185-46fb-90bb-ab5937aa7ff3,Target/Grocery/Candy/Gummy & Chewy Candy
81125512,81125512,055-02-0869,Swedish Fish Mini Soft &#38; Chewy Candy - 12oz,https://www.target.com/p/swedish-fish-mini-soft-38-chewy-candy-12oz/-/A-81125512,https://target.scene7.com/is/image/Target/GUEST_66d9f6e8-43c1-48bc-9990-3105ec2c17b9,Target/Grocery/Candy/Gummy & Chewy Candy
80315521,80315521,055-02-4618,Nerds Gummy Clusters Candy - 8oz,https://www.target.com/p/nerds-gummy-clusters-candy-8oz/-/A-80315521,https://target.scene7.com/is/image/Target/GUEST_fd0a4629-7807-44be-b782-6328cba9175f,Target/Grocery/Candy/Gummy & Chewy Candy
13304407,13304407,055-02-3312,Skittles and Starburst Fun Size Mix Bite Size Candies - 31.9oz/65ct,https://www.target.com/p/skittles-and-starburst-fun-size-mix-bite-size-candies-31-9oz-65ct/-/A-13304407,https://target.scene7.com/is/image/Target/GUEST_8f9c358f-619a-4c1e-b65e-ed058eb55599,Target/Grocery/Candy/Gummy & Chewy Candy
84146079,84146079,055-02-0411,Nerds Candy Gummy Clusters - 8oz,https://www.target.com/p/nerds-candy-gummy-clusters-8oz/-/A-84146079,https://target.scene7.com/is/image/Target/GUEST_cc6534f5-7b3c-432e-93df-6bf8d25fd328,Target/Grocery/Candy/Gummy & Chewy Candy
89146724,89146724,055-02-0271,Nerds Gummy Clusters Family Size Candy - 18.5oz,https://www.target.com/p/nerds-gummy-clusters-family-size-candy-18-5oz/-/A-89146724,https://target.scene7.com/is/image/Target/GUEST_8bbf9183-ff89-4e78-ad02-11886579cfa0,Target/Grocery/Candy/Gummy & Chewy Candy
89714764,89714764,055-10-0050,Swedish Fish Blue Raspberry Lemonade Chewy Candy - 8.04oz,https://www.target.com/p/swedish-fish-blue-raspberry-lemonade-chewy-candy-8-04oz/-/A-89714764,https://target.scene7.com/is/image/Target/GUEST_8711f9fb-c9cb-4d27-9b86-e4e475215934,Target/Grocery/Candy/Gummy & Chewy Candy
89711197,89711197,055-10-0132,Twizzlers Pink Lemonade Flavored Licorice Twists Candy - 11oz,https://www.target.com/p/twizzlers-pink-lemonade-flavored-filled-twists-candy-11oz/-/A-89711197,https://target.scene7.com/is/image/Target/GUEST_39570831-67d3-4cbf-941e-2d64e89423e4,Target/Grocery/Candy/Gummy & Chewy Candy
84891001,84891001,055-02-0206,Skittles Candy Sour Gummies Sharing - 12oz,https://www.target.com/p/skittles-candy-sour-gummies-sharing-12oz/-/A-84891001,https://target.scene7.com/is/image/Target/GUEST_813e00de-bd61-47c2-98d1-67b034e98cb3,Target/Grocery/Candy/Gummy & Chewy Candy
81125511,81125511,055-02-0867,Sour Patch Kids Watermelon Soft &#38; Chewy Candy - 12oz,https://www.target.com/p/sour-patch-kids-watermelon-soft-38-chewy-candy-12oz/-/A-81125511,https://target.scene7.com/is/image/Target/GUEST_f3e65cd6-28f3-42d7-94a0-7eccc5c388d3,Target/Grocery/Candy/Gummy & Chewy Candy
