tcin,original_tcin,dpci,title,url,image_url,merged_bread_crumbs
13304459,13304459,284-09-0110,Knudsen Low Fat Cottage Cheese - 16oz,https://www.target.com/p/knudsen-low-fat-cottage-cheese-16oz/-/A-13304459,https://target.scene7.com/is/image/Target/GUEST_23a4a678-f677-474a-83c3-f9210b888019,Target/Grocery/Dairy/Cottage Cheese
52007667,52007667,284-09-0094,Good Culture 2% Low-Fat Classic Cottage Cheese - 16oz,https://www.target.com/p/good-culture-2-low-fat-classic-cottage-cheese-16oz/-/A-52007667,https://target.scene7.com/is/image/Target/GUEST_20b3ef0f-b5a9-437b-8b45-eb76b4b1518a,Target/Grocery/Dairy/Cottage Cheese
79391002,79391002,284-09-0215,Good Culture Pineapple 3g Sugar Cottage Cheese - 5oz,https://www.target.com/p/good-culture-pineapple-3g-sugar-cottage-cheese-5oz/-/A-79391002,https://target.scene7.com/is/image/Target/GUEST_8ffc1e8a-a127-4cef-9dc2-e1ccd054f1df,Target/Grocery/Dairy/Cottage Cheese
82026075,82026075,284-09-0003,Good Culture Organic Whole Milk Classic Cottage Cheese - 16oz,https://www.target.com/p/good-culture-organic-whole-milk-classic-cottage-cheese-16oz/-/A-82026075,https://target.scene7.com/is/image/Target/GUEST_32bc7b04-72e3-4dcf-865f-026e48806abe,Target/Grocery/Dairy/Cottage Cheese
54447042,54447042,284-09-0057,Good Culture Classic 4% Whole Milk Classic Cottage Cheese - 16oz,https://www.target.com/p/good-culture-classic-4-whole-milk-classic-cottage-cheese-16oz/-/A-54447042,https://target.scene7.com/is/image/Target/GUEST_325a99c7-48f7-4bae-b9be-a596fa45ee1d,Target/Grocery/Dairy/Cottage Cheese
79611652,79611652,284-09-0221,1% Milkfat Small Curd Cottage Cheese - 24oz - Good &#38; Gather&#8482;,https://www.target.com/p/1-milkfat-small-curd-cottage-cheese-24oz-good-38-gather-8482/-/A-79611652,https://target.scene7.com/is/image/Target/GUEST_c4b7cd06-a29a-4c25-84a3-30ddbd2c7fe8,Target/Grocery/Dairy/Cottage Cheese
79611653,79611653,284-09-0222,4% Milkfat Small Curd Cottage Cheese - 24oz - Good &#38; Gather&#8482;,https://www.target.com/p/4-milkfat-small-curd-cottage-cheese-24oz-good-38-gather-8482/-/A-79611653,https://target.scene7.com/is/image/Target/GUEST_076d093d-6449-4005-8d5b-33beb6b164e2,Target/Grocery/Dairy/Cottage Cheese
52007668,52007668,284-09-0089,Good Culture 2% Low-Fat Classic Cottage Cheese - 5.3oz,https://www.target.com/p/good-culture-2-low-fat-classic-cottage-cheese-5-3oz/-/A-52007668,https://target.scene7.com/is/image/Target/GUEST_8381f1ae-3160-43ea-a6ad-52985a59cfc6,Target/Grocery/Dairy/Cottage Cheese
79611654,79611654,284-09-0223,1% Milkfat Small Curd Cottage Cheese - 16oz - Good &#38; Gather&#8482;,https://www.target.com/p/1-milkfat-small-curd-cottage-cheese-16oz-good-38-gather-8482/-/A-79611654,https://target.scene7.com/is/image/Target/GUEST_fbbc81ea-a10d-432c-a213-174f5d42d4dc,Target/Grocery/Dairy/Cottage Cheese
79611655,79611655,284-09-0224,Fat Free Small Curd Cottage Cheese - 16oz - Good &#38; Gather&#8482;,https://www.target.com/p/fat-free-small-curd-cottage-cheese-16oz-good-38-gather-8482/-/A-79611655,https://target.scene7.com/is/image/Target/GUEST_7d3a7519-5e48-4cf6-9601-e26fa3b0bd26,Target/Grocery/Dairy/Cottage Cheese
47104508,47104508,284-09-0432,Old Home Small Curd Cottage Cheese - 22oz,https://www.target.com/p/old-home-small-curd-cottage-cheese-22oz/-/A-47104508,https://target.scene7.com/is/image/Target/GUEST_cfa7e0c0-beba-40f2-b97a-ea013d916958,Target/Grocery/Dairy/Cottage Cheese
21510128,21510128,284-09-0386,Kemps 2% Low Fat Cottage Cheese - 22oz,https://www.target.com/p/kemps-2-low-fat-cottage-cheese-22oz/-/A-21510128,https://target.scene7.com/is/image/Target/GUEST_63361fb8-b0c7-46f5-a963-3248587c8192,Target/Grocery/Dairy/Cottage Cheese
21510125,21510125,284-09-0412,Kemps 1% Cottage Cheese - 22oz,https://www.target.com/p/kemps-1-cottage-cheese-22oz/-/A-21510125,https://target.scene7.com/is/image/Target/GUEST_31cdb890-bbf9-43a3-8d74-388e1a5546d8,Target/Grocery/Dairy/Cottage Cheese
47104458,47104458,284-09-0269,Old Home Sea Salt Small Curd Cottage Cheese - 22oz,https://www.target.com/p/old-home-sea-salt-small-curd-cottage-cheese-22oz/-/A-47104458,https://target.scene7.com/is/image/Target/GUEST_d7e81cc8-8634-45a8-b0fc-73c4f4dbb12c,Target/Grocery/Dairy/Cottage Cheese
39597506,39597506,284-09-0316,Breakstone's Low Fat Cottage Cheese - 24oz,https://www.target.com/p/breakstone-s-low-fat-cottage-cheese-24oz/-/A-39597506,https://target.scene7.com/is/image/Target/GUEST_6123c519-41bd-4f61-b1f2-8e0c6e865732,Target/Grocery/Dairy/Cottage Cheese
47104492,47104492,284-09-0381,Kemps 4% Small Curd Cottage Cheese - 22oz,https://www.target.com/p/kemps-4-small-curd-cottage-cheese-22oz/-/A-47104492,https://target.scene7.com/is/image/Target/GUEST_1d834aca-6664-4d7a-bec2-77691f8aeb3c,Target/Grocery/Dairy/Cottage Cheese
47104451,47104451,284-09-0240,Daisy Brand 4% Milkfat Minimum Cottage Cheese - 24oz,https://www.target.com/p/daisy-brand-4-milkfat-minimum-cottage-cheese-24oz/-/A-47104451,https://target.scene7.com/is/image/Target/GUEST_e35c3bf6-5942-46f0-8c87-ce105da13df6,Target/Grocery/Dairy/Cottage Cheese
16753425,16753425,284-09-0239,Daisy Low Fat 2% Small Curd Cottage Cheese - 1.5lbs,https://www.target.com/p/daisy-low-fat-2-small-curd-cottage-cheese-1-5lbs/-/A-16753425,https://target.scene7.com/is/image/Target/GUEST_4212c6cc-6caa-4cff-b632-1f3cca0d917a,Target/Grocery/Dairy/Cottage Cheese
16751181,16751181,284-09-0044,Breakstone&#39;s Live Active Low Fat Cottage Cheese - 16oz/4ct,https://www.target.com/p/breakstone-39-s-live-active-low-fat-cottage-cheese-16oz-4ct/-/A-16751181,https://target.scene7.com/is/image/Target/GUEST_7bb69453-6332-4e0a-b6d3-7ee421db23c8,Target/Grocery/Dairy/Cottage Cheese
88115759,88115759,284-09-0028,Good Culture Lactose Free 2% Cottage Cheese - 15oz,https://www.target.com/p/good-culture-lactose-free-2-cottage-cheese-15oz/-/A-88115759,https://target.scene7.com/is/image/Target/GUEST_6a0925db-fe65-425c-be93-fa06553ab0ff,Target/Grocery/Dairy/Cottage Cheese
47104423,47104423,284-09-0177,Old Home 1% Low Fat Cottage Cheese - 22oz,https://www.target.com/p/old-home-1-low-fat-cottage-cheese-22oz/-/A-47104423,https://target.scene7.com/is/image/Target/GUEST_3588b1f3-6ed6-478c-89a6-ac97e683c20c,Target/Grocery/Dairy/Cottage Cheese
47104400,47104400,284-09-0104,Anderson Erickson Low Fat Cottage Cheese with Sea Salt - 24oz,https://www.target.com/p/anderson-erickson-low-fat-cottage-cheese-with-sea-salt-24oz/-/A-47104400,https://target.scene7.com/is/image/Target/GUEST_86ff5312-7fba-4a72-bfba-73383e7d13a3,Target/Grocery/Dairy/Cottage Cheese
39593062,39593062,284-09-0103,Anderson Erickson Old Fashioned Cottage Cheese - 24oz,https://www.target.com/p/anderson-erickson-old-fashioned-cottage-cheese-24oz/-/A-39593062,https://target.scene7.com/is/image/Target/GUEST_53b37356-f748-49f6-9d07-1ca700c40597,Target/Grocery/Dairy/Cottage Cheese
47903728,47903728,284-09-0128,Kemps 1% Low Fat Cottage Cheese Singles - 5.64oz,https://www.target.com/p/kemps-1-low-fat-cottage-cheese-singles-5-64oz/-/A-47903728,https://target.scene7.com/is/image/Target/GUEST_32e72956-b375-4160-bd98-708b09cd82b8,Target/Grocery/Dairy/Cottage Cheese
47104365,47104365,284-09-0025,Meadow Gold Large Curd Cottage Cheese - 24oz,https://www.target.com/p/meadow-gold-large-curd-cottage-cheese-24oz/-/A-47104365,https://target.scene7.com/is/image/Target/GUEST_8935e9af-543b-48a1-9f49-f593fe6ec5dd,Target/Grocery/Dairy/Cottage Cheese
47104364,47104364,284-09-0024,Meadow Gold Small Curd Cottage Cheese - 24oz,https://www.target.com/p/meadow-gold-small-curd-cottage-cheese-24oz/-/A-47104364,https://target.scene7.com/is/image/Target/GUEST_492eb813-5b8d-49d8-8e68-5dd0bd6e9207,Target/Grocery/Dairy/Cottage Cheese
47104420,47104420,284-09-0171,Hood Country Style Cottage Cheese - 16oz,https://www.target.com/p/hood-country-style-cottage-cheese-16oz/-/A-47104420,https://target.scene7.com/is/image/Target/GUEST_6967aeed-1f68-4ba4-b4b3-c90b4dbb91c4,Target/Grocery/Dairy/Cottage Cheese
47104363,47104363,284-09-0023,Meadow Gold Small Curd Cottage Cheese - 16oz,https://www.target.com/p/meadow-gold-small-curd-cottage-cheese-16oz/-/A-47104363,https://target.scene7.com/is/image/Target/GUEST_4cea012b-7d3e-4189-9d25-6d569ac9e0a7,Target/Grocery/Dairy/Cottage Cheese
47104466,47104466,284-09-0301,Anderson Erickson Cottage Cheese - 24oz,https://www.target.com/p/anderson-erickson-cottage-cheese-24oz/-/A-47104466,https://target.scene7.com/is/image/Target/GUEST_347d93e4-c4bf-4b64-819a-dcad96ef899a,Target/Grocery/Dairy/Cottage Cheese
82026077,82026077,284-09-0037,Good Culture Classic 2% Cottage Cheese - 24oz,https://www.target.com/p/good-culture-classic-2-cottage-cheese-24oz/-/A-82026077,https://target.scene7.com/is/image/Target/GUEST_0ba82c80-2adf-4115-af61-a16711cb9734,Target/Grocery/Dairy/Cottage Cheese
